from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,980,2346,1155,2297,0
0,2,980,2346,1764,120,0
0,3,980,2346,1818,932,0
0,4,980,2346,1375,50,0
0,5,980,2346,1181,189,0
0,6,980,2346,2150,2092,0
0,7,980,2346,813,2068,0
0,8,980,2346,1683,1067,0
0,9,980,2346,1645,841,0
0,10,980,2346,585,2442,0
0,11,980,2346,383,1227,0
0,12,980,2346,926,1551,0
0,13,980,2346,1081,2166,1
0,14,980,2346,785,768,0
0,15,980,2346,2074,1006,0
0,16,980,2346,1551,1707,0
0,17,980,2346,1534,1471,0
0,18,980,2346,82,2110,0
0,19,980,2346,861,2898,0
0,20,980,2346,2259,2451,0
0,21,980,2346,20,2128,0
0,22,980,2346,1692,298,0
0,23,980,2346,797,2208,0
0,24,980,2346,1946,1389,0
0,25,980,2346,980,422,0
0,26,980,2346,2032,38,0
0,27,980,2346,752,1653,0
0,28,980,2346,115,1186,0
0,29,980,2346,1477,904,0
0,30,980,2346,991,1332,0
0,31,980,2346,1106,537,0
0,32,980,2346,542,858,0
0,33,980,2346,2052,1585,0
0,34,980,2346,1814,1726,0
0,35,980,2346,907,1935,0
0,36,980,2346,820,449,0
0,37,980,2346,819,850,0
0,38,980,2346,1993,1173,0
0,39,980,2346,1234,2457,0
0,40,980,2346,1290,687,0
0,41,980,2346,1013,2088,0
0,42,980,2346,996,568,0
0,43,980,2346,228,1137,0
0,44,980,2346,2218,1890,0
0,45,980,2346,1547,944,0
0,46,980,2346,142,2701,0
0,47,980,2346,1853,1385,0
0,48,980,2346,1132,1703,0
0,49,980,2346,1891,1672,0
0,50,980,2346,1428,2455,0
0,51,980,2346,161,1430,0
0,52,980,2346,1407,708,0
0,53,980,2346,2887,280,0
0,54,980,2346,2071,572,0
0,55,980,2346,1147,1315,0
0,56,980,2346,758,322,0
0,57,980,2346,1784,432,0
0,58,980,2346,453,1053,0
0,59,980,2346,424,678,0
0,60,980,2346,923,333,0
0,61,980,2346,2592,2785,0
0,62,980,2346,584,1995,0
0,63,980,2346,2975,499,0
0,64,980,2346,2642,2140,0
0,65,980,2346,1051,813,0
0,66,980,2346,2602,2520,0
0,67,980,2346,2971,1883,0
0,68,980,2346,1641,2064,0
0,69,980,2346,1794,2144,0
0,70,980,2346,932,1515,0
0,71,980,2346,2623,2554,0
0,72,980,2346,1650,1706,0
0,73,980,2346,1755,1336,0
0,74,980,2346,2390,2943,0
0,75,980,2346,1764,2440,0
0,76,980,2346,2206,2368,0
0,77,980,2346,357,309,0
0,78,980,2346,494,1449,0
0,79,980,2346,2755,2095,0
0,80,980,2346,406,861,0
0,81,980,2346,245,1590,0
0,82,980,2346,2239,7,0
0,83,980,2346,707,2361,0
0,84,980,2346,1849,239,0
0,85,980,2346,1983,768,0
0,86,980,2346,499,1912,0
0,87,980,2346,2575,1974,0
0,88,980,2346,1542,37,0
0,89,980,2346,2088,1466,0
