from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,1051,2544,1548,1496,0
0,2,1051,2544,848,161,0
0,3,1051,2544,15,144,0
0,4,1051,2544,1441,1984,0
0,5,1051,2544,1161,545,0
0,6,1051,2544,1720,174,0
0,7,1051,2544,483,2575,0
0,8,1051,2544,2453,458,0
0,9,1051,2544,1245,2127,0
0,10,1051,2544,223,2965,0
0,11,1051,2544,2335,1859,0
0,12,1051,2544,2040,1301,0
0,13,1051,2544,918,1622,0
0,14,1051,2544,1771,110,0
0,15,1051,2544,2853,465,0
0,16,1051,2544,2371,195,0
0,17,1051,2544,1141,2236,1
0,18,1051,2544,151,1107,0
0,19,1051,2544,871,2828,0
0,20,1051,2544,2843,1218,0
0,21,1051,2544,212,808,0
0,22,1051,2544,293,2029,0
0,23,1051,2544,845,324,0
0,24,1051,2544,2782,2529,0
0,25,1051,2544,2998,354,0
0,26,1051,2544,581,2173,0
0,27,1051,2544,1949,2145,0
0,28,1051,2544,37,596,0
0,29,1051,2544,2905,381,0
0,30,1051,2544,2962,1828,0
0,31,1051,2544,2139,2573,0
0,32,1051,2544,583,1226,0
0,33,1051,2544,2522,1183,0
0,34,1051,2544,1913,1295,0
0,35,1051,2544,1685,494,0
0,36,1051,2544,54,2475,0
0,37,1051,2544,148,2614,0
0,38,1051,2544,422,126,0
0,39,1051,2544,1829,1768,0
0,40,1051,2544,1000,74,0
0,41,1051,2544,2752,1348,0
0,42,1051,2544,1617,2086,0
0,43,1051,2544,2511,2190,0
0,44,1051,2544,1959,474,0
0,45,1051,2544,2085,40,0
0,46,1051,2544,824,367,0
0,47,1051,2544,1868,1201,0
0,48,1051,2544,834,991,0
0,49,1051,2544,794,2848,0
0,50,1051,2544,255,1207,0
0,51,1051,2544,2725,1648,0
0,52,1051,2544,1376,742,0
0,53,1051,2544,988,1436,0
0,54,1051,2544,1968,938,0
0,55,1051,2544,1258,249,0
0,56,1051,2544,2633,1155,0
0,57,1051,2544,1221,905,0
0,58,1051,2544,1279,2113,0
0,59,1051,2544,291,2832,0
0,60,1051,2544,805,2509,0
0,61,1051,2544,2286,1553,0
0,62,1051,2544,745,900,0
0,63,1051,2544,2922,1317,0
0,64,1051,2544,620,2127,0
0,65,1051,2544,1727,1857,0
0,66,1051,2544,2555,1061,0
0,67,1051,2544,108,2149,0
0,68,1051,2544,332,2438,0
0,69,1051,2544,1119,1650,0
0,70,1051,2544,1431,329,0
0,71,1051,2544,2185,302,0
0,72,1051,2544,2740,1934,0
0,73,1051,2544,1885,2209,0
0,74,1051,2544,1935,812,0
0,75,1051,2544,569,304,0
0,76,1051,2544,1153,2180,0
0,77,1051,2544,2422,766,0
0,78,1051,2544,499,2384,0
0,79,1051,2544,1925,2012,0
0,80,1051,2544,1166,178,0
1,0,1548,1496,1051,2544,0
1,2,1548,1496,848,161,0
1,3,1548,1496,15,144,0
1,4,1548,1496,1441,1984,0
1,5,1548,1496,1161,545,0
1,6,1548,1496,1720,174,0
1,7,1548,1496,483,2575,0
1,8,1548,1496,2453,458,0
1,9,1548,1496,1245,2127,0
1,10,1548,1496,223,2965,0
1,11,1548,1496,2335,1859,0
1,12,1548,1496,2040,1301,0
1,13,1548,1496,918,1622,0
1,14,1548,1496,1771,110,0
1,15,1548,1496,2853,465,0
1,16,1548,1496,2371,195,0
1,17,1548,1496,1141,2236,0
1,18,1548,1496,151,1107,0
1,19,1548,1496,871,2828,0
1,20,1548,1496,2843,1218,0
1,21,1548,1496,212,808,0
1,22,1548,1496,293,2029,0
1,23,1548,1496,845,324,0
1,24,1548,1496,2782,2529,0
1,25,1548,1496,2998,354,0
1,26,1548,1496,581,2173,0
1,27,1548,1496,1949,2145,0
1,28,1548,1496,37,596,0
1,29,1548,1496,2905,381,0
1,30,1548,1496,2962,1828,0
1,31,1548,1496,2139,2573,0
1,32,1548,1496,583,1226,0
1,33,1548,1496,2522,1183,0
1,34,1548,1496,1913,1295,0
1,35,1548,1496,1685,494,0
1,36,1548,1496,54,2475,0
1,37,1548,1496,148,2614,0
1,38,1548,1496,422,126,0
1,39,1548,1496,1829,1768,0
1,40,1548,1496,1000,74,0
1,41,1548,1496,2752,1348,0
1,42,1548,1496,1617,2086,0
1,43,1548,1496,2511,2190,0
1,44,1548,1496,1959,474,0
1,45,1548,1496,2085,40,0
1,46,1548,1496,824,367,0
1,47,1548,1496,1868,1201,0
1,48,1548,1496,834,991,0
1,49,1548,1496,794,2848,0
1,50,1548,1496,255,1207,0
1,51,1548,1496,2725,1648,0
1,52,1548,1496,1376,742,0
1,53,1548,1496,988,1436,0
1,54,1548,1496,1968,938,0
1,55,1548,1496,1258,249,0
1,56,1548,1496,2633,1155,0
1,57,1548,1496,1221,905,0
1,58,1548,1496,1279,2113,0
1,59,1548,1496,291,2832,0
1,60,1548,1496,805,2509,0
1,61,1548,1496,2286,1553,0
1,62,1548,1496,745,900,0
1,63,1548,1496,2922,1317,0
1,64,1548,1496,620,2127,0
1,65,1548,1496,1727,1857,0
1,66,1548,1496,2555,1061,0
1,67,1548,1496,108,2149,0
1,68,1548,1496,332,2438,0
1,69,1548,1496,1119,1650,1
1,70,1548,1496,1431,329,0
1,71,1548,1496,2185,302,0
1,72,1548,1496,2740,1934,0
1,73,1548,1496,1885,2209,0
1,74,1548,1496,1935,812,0
1,75,1548,1496,569,304,0
1,76,1548,1496,1153,2180,0
1,77,1548,1496,2422,766,0
1,78,1548,1496,499,2384,0
1,79,1548,1496,1925,2012,0
1,80,1548,1496,1166,178,0
2,0,848,161,1051,2544,0
2,1,848,161,1548,1496,0
2,3,848,161,15,144,0
