from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,1362,391,2474,477,0
0,2,1362,391,2205,325,0
0,3,1362,391,1133,241,0
0,4,1362,391,474,1366,0
0,5,1362,391,95,2797,0
0,6,1362,391,2699,954,0
0,7,1362,391,2931,163,0
0,8,1362,391,2077,2064,0
0,9,1362,391,171,2311,0
0,10,1362,391,691,336,0
0,11,1362,391,683,998,0
0,12,1362,391,2097,65,0
0,13,1362,391,2464,2521,0
0,14,1362,391,2160,466,0
0,15,1362,391,527,1622,0
0,16,1362,391,1146,1497,0
0,17,1362,391,1360,441,1
0,18,1362,391,2510,2142,0
0,19,1362,391,2574,481,0
0,20,1362,391,1532,480,0
0,21,1362,391,1688,2307,0
0,22,1362,391,123,732,0
0,23,1362,391,1859,699,0
0,24,1362,391,2948,1129,0
0,25,1362,391,498,2333,0
0,26,1362,391,2994,755,0
0,27,1362,391,312,1681,0
0,28,1362,391,2981,2917,0
0,29,1362,391,2622,2234,0
0,30,1362,391,589,684,0
0,31,1362,391,451,1282,0
0,32,1362,391,927,2349,0
0,33,1362,391,137,2411,0
0,34,1362,391,1606,619,0
0,35,1362,391,1401,591,0
0,36,1362,391,2503,757,0
0,37,1362,391,1328,1789,0
0,38,1362,391,1613,1085,0
0,39,1362,391,370,1406,0
0,40,1362,391,971,2656,0
0,41,1362,391,794,1898,0
0,42,1362,391,544,2931,0
0,43,1362,391,362,2852,0
0,44,1362,391,386,2354,0
0,45,1362,391,361,1818,0
0,46,1362,391,355,7,0
0,47,1362,391,1252,1455,0
0,48,1362,391,797,901,0
0,49,1362,391,2044,208,0
0,50,1362,391,1078,1472,0
0,51,1362,391,2611,1482,0
0,52,1362,391,1952,1181,0
0,53,1362,391,2865,2541,0
0,54,1362,391,2153,2790,0
0,55,1362,391,1957,918,0
0,56,1362,391,303,835,0
0,57,1362,391,1804,2140,0
0,58,1362,391,2895,2689,0
0,59,1362,391,338,2272,0
0,60,1362,391,1131,464,0
0,61,1362,391,1592,14,0
0,62,1362,391,2763,607,0
0,63,1362,391,139,1928,0
0,64,1362,391,1851,2355,0
0,65,1362,391,521,1275,0
0,66,1362,391,1096,110,0
0,67,1362,391,1213,1175,0
0,68,1362,391,1110,2072,0
0,69,1362,391,2572,76,0
0,70,1362,391,361,1295,0
0,71,1362,391,2307,2510,0
0,72,1362,391,2237,1818,0
0,73,1362,391,681,2921,0
0,74,1362,391,2232,1201,0
0,75,1362,391,261,983,0
0,76,1362,391,1273,2023,0
0,77,1362,391,1422,2006,0
0,78,1362,391,2253,156,0
0,79,1362,391,216,1852,0
0,80,1362,391,1769,963,0
0,81,1362,391,2032,1065,0
0,82,1362,391,2737,358,0
0,83,1362,391,861,253,0
0,84,1362,391,1815,2302,0
0,85,1362,391,1823,330,0
0,86,1362,391,240,2635,0
0,87,1362,391,2518,1007,0
0,88,1362,391,129,2887,0
0,89,1362,391,2380,560,0
0,90,1362,391,422,1439,0
0,91,1362,391,1083,2192,0
0,92,1362,391,2313,1582,0
0,93,1362,391,2242,611,0
0,94,1362,391,1961,2673,0
0,95,1362,391,1834,2627,0
0,96,1362,391,2992,869,0
0,97,1362,391,1320,2410,0
0,98,1362,391,2108,2077,0
0,99,1362,391,2295,2881,0
0,100,1362,391,2719,680,0
0,101,1362,391,2695,2294,0
0,102,1362,391,70,2141,0
0,103,1362,391,1469,2433,0
0,104,1362,391,922,494,0
0,105,1362,391,1487,1364,0
0,106,1362,391,800,1493,0
0,107,1362,391,1674,2953,0
0,108,1362,391,2162,1951,0
0,109,1362,391,2240,2269,0
0,110,1362,391,489,2194,0
0,111,1362,391,1542,1316,0
0,112,1362,391,1140,1739,0
0,113,1362,391,258,2097,0
0,114,1362,391,483,1645,0
0,115,1362,391,2591,1065,0
0,116,1362,391,667,1212,0
0,117,1362,391,1028,107,0
0,118,1362,391,1762,1716,0
0,119,1362,391,102,46,0
0,120,1362,391,1256,2144,0
0,121,1362,391,1048,465,0
0,122,1362,391,1865,1954,0
0,123,1362,391,623,2982,0
0,124,1362,391,238,39,0
0,125,1362,391,2785,2697,0
0,126,1362,391,423,698,0
0,127,1362,391,2573,727,0
0,128,1362,391,1411,351,0
0,129,1362,391,110,2577,0
0,130,1362,391,138,2252,0
0,131,1362,391,2110,1253,0
0,132,1362,391,2649,2968,0
0,133,1362,391,2856,621,0
0,134,1362,391,2242,1519,0
0,135,1362,391,1111,1708,0
0,136,1362,391,1542,123,0
0,137,1362,391,2836,2120,0
0,138,1362,391,1319,768,0
0,139,1362,391,1193,842,0
0,140,1362,391,32,1951,0
0,141,1362,391,1043,1512,0
0,142,1362,391,1608,2131,0
0,143,1362,391,710,2764,0
0,144,1362,391,2831,1286,0
0,145,1362,391,871,2057,0
0,146,1362,391,884,2786,0
