from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,1007,1723,539,2096,0
0,2,1007,1723,213,2555,0
0,3,1007,1723,2460,1565,0
0,4,1007,1723,264,2207,0
0,5,1007,1723,1656,1316,0
0,6,1007,1723,979,626,0
0,7,1007,1723,1490,2885,0
0,8,1007,1723,2633,281,0
0,9,1007,1723,639,413,0
0,10,1007,1723,2567,2349,0
0,11,1007,1723,1972,2234,0
0,12,1007,1723,2207,919,0
0,13,1007,1723,1857,21,0
0,14,1007,1723,155,121,0
0,15,1007,1723,556,2753,0
0,16,1007,1723,605,2894,0
0,17,1007,1723,1278,2467,0
0,18,1007,1723,313,1192,0
0,19,1007,1723,414,1153,0
0,20,1007,1723,964,743,0
0,21,1007,1723,2550,2844,0
0,22,1007,1723,2578,1051,0
0,23,1007,1723,2378,2533,0
0,24,1007,1723,91,188,0
0,25,1007,1723,2642,629,0
0,26,1007,1723,221,1684,0
0,27,1007,1723,1034,76,0
0,28,1007,1723,1721,1241,0
0,29,1007,1723,2797,1596,0
0,30,1007,1723,2562,2783,0
0,31,1007,1723,1584,2966,0
0,32,1007,1723,599,582,0
0,33,1007,1723,613,278,0
0,34,1007,1723,357,335,0
0,35,1007,1723,2631,2280,0
0,36,1007,1723,2016,330,0
0,37,1007,1723,673,2061,0
0,38,1007,1723,133,1814,0
0,39,1007,1723,1641,2002,0
0,40,1007,1723,927,1004,0
0,41,1007,1723,406,46,0
0,42,1007,1723,2135,529,0
0,43,1007,1723,429,669,0
0,44,1007,1723,331,734,0
0,45,1007,1723,556,1878,0
0,46,1007,1723,615,224,0
0,47,1007,1723,514,1948,0
0,48,1007,1723,1807,1177,0
0,49,1007,1723,156,1229,0
0,50,1007,1723,1260,2265,0
0,51,1007,1723,1894,2591,0
0,52,1007,1723,2951,328,0
0,53,1007,1723,1321,594,0
0,54,1007,1723,868,2593,0
0,55,1007,1723,1792,1726,0
0,56,1007,1723,145,556,0
0,57,1007,1723,283,332,0
0,58,1007,1723,1347,1683,0
0,59,1007,1723,1052,1387,0
0,60,1007,1723,1963,1198,0
0,61,1007,1723,1298,1544,0
0,62,1007,1723,1948,567,0
0,63,1007,1723,1010,452,0
0,64,1007,1723,1584,2054,0
0,65,1007,1723,1344,292,0
0,66,1007,1723,2597,2717,0
0,67,1007,1723,1693,1422,0
0,68,1007,1723,2817,512,0
0,69,1007,1723,555,1821,0
0,70,1007,1723,722,2178,0
0,71,1007,1723,380,1690,0
0,72,1007,1723,270,2337,0
0,73,1007,1723,2332,2218,0
0,74,1007,1723,942,2752,0
0,75,1007,1723,2419,2254,0
0,76,1007,1723,1707,2126,0
0,77,1007,1723,1647,1281,0
0,78,1007,1723,1769,1854,0
0,79,1007,1723,2848,2673,0
0,80,1007,1723,2184,599,0
0,81,1007,1723,1910,1502,0
0,82,1007,1723,118,2228,0
0,83,1007,1723,2703,795,0
0,84,1007,1723,2866,751,0
0,85,1007,1723,2446,1421,0
0,86,1007,1723,1880,101,0
0,87,1007,1723,1169,1474,0
0,88,1007,1723,2001,196,0
0,89,1007,1723,2907,1896,0
0,90,1007,1723,2032,1060,0
0,91,1007,1723,2114,2074,0
0,92,1007,1723,164,376,0
0,93,1007,1723,2044,2903,0
0,94,1007,1723,2,2221,0
0,95,1007,1723,53,29,0
0,96,1007,1723,329,1493,0
0,97,1007,1723,5,1687,0
0,98,1007,1723,1125,1377,0
0,99,1007,1723,2019,2212,0
0,100,1007,1723,2346,2479,0
0,101,1007,1723,1102,637,0
0,102,1007,1723,2769,2352,0
0,103,1007,1723,243,68,0
0,104,1007,1723,2071,2555,0
0,105,1007,1723,355,2631,0
0,106,1007,1723,1033,1504,0
0,107,1007,1723,175,1467,0
0,108,1007,1723,2417,580,0
0,109,1007,1723,1414,683,0
0,110,1007,1723,2731,2644,0
0,111,1007,1723,1979,144,0
0,112,1007,1723,1365,1354,0
0,113,1007,1723,1419,2986,0
