from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,1125,2734,2732,2555,0
0,2,1125,2734,2935,1720,0
0,3,1125,2734,2060,2946,0
0,4,1125,2734,2992,1700,0
0,5,1125,2734,446,2029,0
0,6,1125,2734,2879,2710,0
0,7,1125,2734,523,2624,0
0,8,1125,2734,1850,611,0
0,9,1125,2734,2698,2761,0
0,10,1125,2734,91,188,0
0,11,1125,2734,682,935,0
0,12,1125,2734,1985,2346,0
0,13,1125,2734,2570,592,0
0,14,1125,2734,921,126,0
0,15,1125,2734,1629,1718,0
0,16,1125,2734,667,775,0
0,17,1125,2734,2038,1255,0
0,18,1125,2734,610,611,0
0,19,1125,2734,2541,1671,0
0,20,1125,2734,280,1415,0
0,21,1125,2734,598,1938,0
0,22,1125,2734,808,2990,0
0,23,1125,2734,188,164,0
0,24,1125,2734,2403,1324,0
0,25,1125,2734,2344,1137,0
0,26,1125,2734,2557,1128,0
0,27,1125,2734,1006,161,0
0,28,1125,2734,580,591,0
0,29,1125,2734,1543,694,0
0,30,1125,2734,2300,2556,0
0,31,1125,2734,2618,2783,0
0,32,1125,2734,1415,31,0
0,33,1125,2734,561,1948,0
0,34,1125,2734,2926,1275,0
0,35,1125,2734,2485,144,0
0,36,1125,2734,1587,1187,0
0,37,1125,2734,72,2755,0
0,38,1125,2734,36,2763,0
0,39,1125,2734,463,2599,0
0,40,1125,2734,2310,1819,0
0,41,1125,2734,15,233,0
0,42,1125,2734,2498,104,0
0,43,1125,2734,2879,1797,0
0,44,1125,2734,970,940,0
0,45,1125,2734,100,2938,0
0,46,1125,2734,919,1333,0
0,47,1125,2734,119,1376,0
0,48,1125,2734,1717,2890,0
0,49,1125,2734,649,2201,0
0,50,1125,2734,2665,1062,0
0,51,1125,2734,1263,1200,0
0,52,1125,2734,2480,1026,0
0,53,1125,2734,2483,269,0
0,54,1125,2734,111,992,0
0,55,1125,2734,1898,47,0
0,56,1125,2734,1608,2658,0
0,57,1125,2734,465,494,0
0,58,1125,2734,1784,2361,0
0,59,1125,2734,2282,717,0
0,60,1125,2734,2689,1638,0
0,61,1125,2734,1568,327,0
0,62,1125,2734,913,2630,0
0,63,1125,2734,1620,2705,0
0,64,1125,2734,994,1660,0
0,65,1125,2734,2491,2170,0
0,66,1125,2734,1661,2022,0
0,67,1125,2734,1464,2649,0
0,68,1125,2734,1072,1595,0
0,69,1125,2734,208,1464,0
0,70,1125,2734,2244,2780,0
0,71,1125,2734,2704,1381,0
0,72,1125,2734,2650,1602,0
0,73,1125,2734,2000,2658,0
0,74,1125,2734,77,24,0
0,75,1125,2734,708,1483,0
0,76,1125,2734,44,2284,0
0,77,1125,2734,2280,29,0
0,78,1125,2734,1789,2681,0
0,79,1125,2734,557,2791,0
0,80,1125,2734,603,2431,0
0,81,1125,2734,1773,2595,0
0,82,1125,2734,927,464,0
0,83,1125,2734,1351,2863,0
0,84,1125,2734,785,2359,0
0,85,1125,2734,1429,1636,0
0,86,1125,2734,1210,2640,1
0,87,1125,2734,827,2346,0
0,88,1125,2734,2983,2921,0
0,89,1125,2734,1615,2620,0
0,90,1125,2734,22,2478,0
0,91,1125,2734,2961,1199,0
0,92,1125,2734,856,2882,0
0,93,1125,2734,2496,1719,0
0,94,1125,2734,545,162,0
0,95,1125,2734,45,2491,0
0,96,1125,2734,1293,2780,0
0,97,1125,2734,41,1785,0
0,98,1125,2734,135,1452,0
0,99,1125,2734,244,2736,0
0,100,1125,2734,2787,108,0
0,101,1125,2734,1448,2980,0
0,102,1125,2734,1010,198,0
0,103,1125,2734,1913,2367,0
0,104,1125,2734,1964,449,0
0,105,1125,2734,2420,2426,0
0,106,1125,2734,2965,2158,0
0,107,1125,2734,2345,904,0
1,0,2732,2555,1125,2734,0
1,2,2732,2555,2935,1720,0
1,3,2732,2555,2060,2946,0
1,4,2732,2555,2992,1700,0
1,5,2732,2555,446,2029,0
1,6,2732,2555,2879,2710,0
1,7,2732,2555,523,2624,0
1,8,2732,2555,1850,611,0
1,9,2732,2555,2698,2761,0
1,10,2732,2555,91,188,0
1,11,2732,2555,682,935,0
1,12,2732,2555,1985,2346,0
1,13,2732,2555,2570,592,0
1,14,2732,2555,921,126,0
1,15,2732,2555,1629,1718,0
1,16,2732,2555,667,775,0
1,17,2732,2555,2038,1255,0
1,18,2732,2555,610,611,0
1,19,2732,2555,2541,1671,0
1,20,2732,2555,280,1415,0
1,21,2732,2555,598,1938,0
1,22,2732,2555,808,2990,0
1,23,2732,2555,188,164,0
1,24,2732,2555,2403,1324,0
1,25,2732,2555,2344,1137,0
1,26,2732,2555,2557,1128,0
1,27,2732,2555,1006,161,0
1,28,2732,2555,580,591,0
1,29,2732,2555,1543,694,0
1,30,2732,2555,2300,2556,0
1,31,2732,2555,2618,2783,0
1,32,2732,2555,1415,31,0
1,33,2732,2555,561,1948,0
1,34,2732,2555,2926,1275,0
1,35,2732,2555,2485,144,0
1,36,2732,2555,1587,1187,0
1,37,2732,2555,72,2755,0
1,38,2732,2555,36,2763,0
1,39,2732,2555,463,2599,0
1,40,2732,2555,2310,1819,0
1,41,2732,2555,15,233,0
1,42,2732,2555,2498,104,0
1,43,2732,2555,2879,1797,0
1,44,2732,2555,970,940,0
1,45,2732,2555,100,2938,0
1,46,2732,2555,919,1333,0
1,47,2732,2555,119,1376,0
1,48,2732,2555,1717,2890,0
1,49,2732,2555,649,2201,0
1,50,2732,2555,2665,1062,0
1,51,2732,2555,1263,1200,0
1,52,2732,2555,2480,1026,0
1,53,2732,2555,2483,269,0
1,54,2732,2555,111,992,0
1,55,2732,2555,1898,47,0
1,56,2732,2555,1608,2658,0
1,57,2732,2555,465,494,0
1,58,2732,2555,1784,2361,0
1,59,2732,2555,2282,717,0
1,60,2732,2555,2689,1638,0
1,61,2732,2555,1568,327,0
1,62,2732,2555,913,2630,0
1,63,2732,2555,1620,2705,0
1,64,2732,2555,994,1660,0
1,65,2732,2555,2491,2170,0
1,66,2732,2555,1661,2022,0
1,67,2732,2555,1464,2649,0
1,68,2732,2555,1072,1595,0
1,69,2732,2555,208,1464,0
1,70,2732,2555,2244,2780,0
1,71,2732,2555,2704,1381,0
1,72,2732,2555,2650,1602,0
1,73,2732,2555,2000,2658,0
1,74,2732,2555,77,24,0
1,75,2732,2555,708,1483,0
1,76,2732,2555,44,2284,0
1,77,2732,2555,2280,29,0
1,78,2732,2555,1789,2681,0
1,79,2732,2555,557,2791,0
1,80,2732,2555,603,2431,0
1,81,2732,2555,1773,2595,0
1,82,2732,2555,927,464,0
1,83,2732,2555,1351,2863,0
1,84,2732,2555,785,2359,0
1,85,2732,2555,1429,1636,0
1,86,2732,2555,1210,2640,0
1,87,2732,2555,827,2346,0
1,88,2732,2555,2983,2921,0
1,89,2732,2555,1615,2620,0
1,90,2732,2555,22,2478,0
1,91,2732,2555,2961,1199,0
1,92,2732,2555,856,2882,0
1,93,2732,2555,2496,1719,0
1,94,2732,2555,545,162,0
1,95,2732,2555,45,2491,0
1,96,2732,2555,1293,2780,0
1,97,2732,2555,41,1785,0
1,98,2732,2555,135,1452,0
1,99,2732,2555,244,2736,0
1,100,2732,2555,2787,108,0
1,101,2732,2555,1448,2980,0
1,102,2732,2555,1010,198,0
1,103,2732,2555,1913,2367,0
1,104,2732,2555,1964,449,0
1,105,2732,2555,2420,2426,0
1,106,2732,2555,2965,2158,1
1,107,2732,2555,2345,904,0
2,0,2935,1720,1125,2734,0
2,1,2935,1720,2732,2555,0
2,3,2935,1720,2060,2946,0
2,4,2935,1720,2992,1700,1
2,5,2935,1720,446,2029,0
2,6,2935,1720,2879,2710,0
2,7,2935,1720,523,2624,0
2,8,2935,1720,1850,611,0
2,9,2935,1720,2698,2761,0
2,10,2935,1720,91,188,0
2,11,2935,1720,682,935,0
2,12,2935,1720,1985,2346,0
2,13,2935,1720,2570,592,0
2,14,2935,1720,921,126,0
2,15,2935,1720,1629,1718,0
2,16,2935,1720,667,775,0
2,17,2935,1720,2038,1255,0
2,18,2935,1720,610,611,0
2,19,2935,1720,2541,1671,0
2,20,2935,1720,280,1415,0
2,21,2935,1720,598,1938,0
2,22,2935,1720,808,2990,0
2,23,2935,1720,188,164,0
2,24,2935,1720,2403,1324,0
2,25,2935,1720,2344,1137,0
2,26,2935,1720,2557,1128,0
2,27,2935,1720,1006,161,0
2,28,2935,1720,580,591,0
2,29,2935,1720,1543,694,0
2,30,2935,1720,2300,2556,0
2,31,2935,1720,2618,2783,0
2,32,2935,1720,1415,31,0
2,33,2935,1720,561,1948,0
2,34,2935,1720,2926,1275,0
2,35,2935,1720,2485,144,0
2,36,2935,1720,1587,1187,0
2,37,2935,1720,72,2755,0
2,38,2935,1720,36,2763,0
2,39,2935,1720,463,2599,0
2,40,2935,1720,2310,1819,0
2,41,2935,1720,15,233,0
2,42,2935,1720,2498,104,0
2,43,2935,1720,2879,1797,0
2,44,2935,1720,970,940,0
2,45,2935,1720,100,2938,0
2,46,2935,1720,919,1333,0
2,47,2935,1720,119,1376,0
2,48,2935,1720,1717,2890,0
2,49,2935,1720,649,2201,0
2,50,2935,1720,2665,1062,0
2,51,2935,1720,1263,1200,0
2,52,2935,1720,2480,1026,0
2,53,2935,1720,2483,269,0
2,54,2935,1720,111,992,0
2,55,2935,1720,1898,47,0
2,56,2935,1720,1608,2658,0
2,57,2935,1720,465,494,0
2,58,2935,1720,1784,2361,0
2,59,2935,1720,2282,717,0
2,60,2935,1720,2689,1638,0
2,61,2935,1720,1568,327,0
2,62,2935,1720,913,2630,0
2,63,2935,1720,1620,2705,0
2,64,2935,1720,994,1660,0
2,65,2935,1720,2491,2170,0
2,66,2935,1720,1661,2022,0
2,67,2935,1720,1464,2649,0
2,68,2935,1720,1072,1595,0
2,69,2935,1720,208,1464,0
2,70,2935,1720,2244,2780,0
2,71,2935,1720,2704,1381,0
2,72,2935,1720,2650,1602,0
2,73,2935,1720,2000,2658,0
2,74,2935,1720,77,24,0
2,75,2935,1720,708,1483,0
2,76,2935,1720,44,2284,0
2,77,2935,1720,2280,29,0
2,78,2935,1720,1789,2681,0
2,79,2935,1720,557,2791,0
2,80,2935,1720,603,2431,0
2,81,2935,1720,1773,2595,0
2,82,2935,1720,927,464,0
2,83,2935,1720,1351,2863,0
2,84,2935,1720,785,2359,0
2,85,2935,1720,1429,1636,0
2,86,2935,1720,1210,2640,0
2,87,2935,1720,827,2346,0
2,88,2935,1720,2983,2921,0
2,89,2935,1720,1615,2620,0
2,90,2935,1720,22,2478,0
2,91,2935,1720,2961,1199,0
2,92,2935,1720,856,2882,0
2,93,2935,1720,2496,1719,0
2,94,2935,1720,545,162,0
2,95,2935,1720,45,2491,0
2,96,2935,1720,1293,2780,0
2,97,2935,1720,41,1785,0
2,98,2935,1720,135,1452,0
2,99,2935,1720,244,2736,0
2,100,2935,1720,2787,108,0
2,101,2935,1720,1448,2980,0
2,102,2935,1720,1010,198,0
2,103,2935,1720,1913,2367,0
2,104,2935,1720,1964,449,0
2,105,2935,1720,2420,2426,0
2,106,2935,1720,2965,2158,0
2,107,2935,1720,2345,904,0
3,0,2060,2946,1125,2734,0
3,1,2060,2946,2732,2555,0
3,2,2060,2946,2935,1720,0
3,4,2060,2946,2992,1700,0
3,5,2060,2946,446,2029,0
3,6,2060,2946,2879,2710,0
3,7,2060,2946,523,2624,0
3,8,2060,2946,1850,611,0
3,9,2060,2946,2698,2761,0
3,10,2060,2946,91,188,0
3,11,2060,2946,682,935,0
3,12,2060,2946,1985,2346,0
3,13,2060,2946,2570,592,0
3,14,2060,2946,921,126,0
3,15,2060,2946,1629,1718,0
3,16,2060,2946,667,775,0
3,17,2060,2946,2038,1255,0
3,18,2060,2946,610,611,0
3,19,2060,2946,2541,1671,0
3,20,2060,2946,280,1415,0
3,21,2060,2946,598,1938,0
3,22,2060,2946,808,2990,0
3,23,2060,2946,188,164,0
3,24,2060,2946,2403,1324,0
3,25,2060,2946,2344,1137,0
3,26,2060,2946,2557,1128,0
3,27,2060,2946,1006,161,0
3,28,2060,2946,580,591,0
3,29,2060,2946,1543,694,0
3,30,2060,2946,2300,2556,0
3,31,2060,2946,2618,2783,0
3,32,2060,2946,1415,31,0
3,33,2060,2946,561,1948,0
3,34,2060,2946,2926,1275,0
3,35,2060,2946,2485,144,0
3,36,2060,2946,1587,1187,0
3,37,2060,2946,72,2755,0
3,38,2060,2946,36,2763,0
3,39,2060,2946,463,2599,0
3,40,2060,2946,2310,1819,0
3,41,2060,2946,15,233,0
3,42,2060,2946,2498,104,0
3,43,2060,2946,2879,1797,0
3,44,2060,2946,970,940,0
3,45,2060,2946,100,2938,0
3,46,2060,2946,919,1333,0
3,47,2060,2946,119,1376,0
3,48,2060,2946,1717,2890,0
3,49,2060,2946,649,2201,0
3,50,2060,2946,2665,1062,0
3,51,2060,2946,1263,1200,0
3,52,2060,2946,2480,1026,0
3,53,2060,2946,2483,269,0
3,54,2060,2946,111,992,0
3,55,2060,2946,1898,47,0
3,56,2060,2946,1608,2658,0
3,57,2060,2946,465,494,0
3,58,2060,2946,1784,2361,0
3,59,2060,2946,2282,717,0
3,60,2060,2946,2689,1638,0
3,61,2060,2946,1568,327,0
3,62,2060,2946,913,2630,0
3,63,2060,2946,1620,2705,0
3,64,2060,2946,994,1660,0
3,65,2060,2946,2491,2170,0
3,66,2060,2946,1661,2022,0
3,67,2060,2946,1464,2649,0
3,68,2060,2946,1072,1595,0
3,69,2060,2946,208,1464,0
3,70,2060,2946,2244,2780,1
3,71,2060,2946,2704,1381,0
3,72,2060,2946,2650,1602,0
3,73,2060,2946,2000,2658,0
3,74,2060,2946,77,24,0
3,75,2060,2946,708,1483,0
3,76,2060,2946,44,2284,0
3,77,2060,2946,2280,29,0
3,78,2060,2946,1789,2681,0
3,79,2060,2946,557,2791,0
3,80,2060,2946,603,2431,0
3,81,2060,2946,1773,2595,0
