from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,375,678,2839,2915,0
0,2,375,678,981,1596,0
0,3,375,678,111,687,0
0,4,375,678,1670,1082,0
0,5,375,678,2939,564,0
0,6,375,678,2240,2323,0
0,7,375,678,2444,676,0
0,8,375,678,1606,1647,0
0,9,375,678,2348,2105,0
0,10,375,678,2039,2962,0
0,11,375,678,1291,2561,0
0,12,375,678,219,960,0
0,13,375,678,59,2741,0
0,14,375,678,1842,723,0
0,15,375,678,748,1160,0
0,16,375,678,2965,1999,0
0,17,375,678,2989,2494,0
0,18,375,678,1037,1196,0
0,19,375,678,455,2719,0
0,20,375,678,879,1224,0
0,21,375,678,2882,2706,0
0,22,375,678,2498,2564,0
0,23,375,678,2221,905,0
0,24,375,678,544,2324,0
0,25,375,678,132,804,0
0,26,375,678,1797,834,0
0,27,375,678,1940,767,0
0,28,375,678,1460,502,0
0,29,375,678,1112,389,0
0,30,375,678,1941,283,0
0,31,375,678,272,2920,0
0,32,375,678,2851,1256,0
0,33,375,678,714,691,0
0,34,375,678,2113,769,0
0,35,375,678,2332,2758,0
0,36,375,678,874,2353,0
0,37,375,678,1956,1541,0
0,38,375,678,1047,1600,0
0,39,375,678,836,910,0
0,40,375,678,166,711,0
0,41,375,678,2732,902,0
0,42,375,678,1594,98,0
0,43,375,678,2448,833,0
0,44,375,678,1938,889,0
0,45,375,678,773,472,0
0,46,375,678,857,2702,0
0,47,375,678,1580,816,0
0,48,375,678,2560,812,0
0,49,375,678,2078,1404,0
0,50,375,678,2967,1424,0
0,51,375,678,2500,2953,0
0,52,375,678,1082,801,0
0,53,375,678,1513,530,0
0,54,375,678,429,2830,0
0,55,375,678,1853,1322,0
0,56,375,678,2472,2203,0
0,57,375,678,1107,874,0
0,58,375,678,143,826,0
0,59,375,678,2431,2411,0
0,60,375,678,38,971,0
0,61,375,678,269,1645,0
0,62,375,678,1073,232,0
0,63,375,678,2856,2031,0
0,64,375,678,2019,1413,0
0,65,375,678,1657,1972,0
0,66,375,678,874,726,0
0,67,375,678,917,1801,0
0,68,375,678,2593,1548,0
0,69,375,678,140,163,0
0,70,375,678,612,2682,0
0,71,375,678,2391,1957,0
0,72,375,678,1126,418,0
0,73,375,678,1001,1214,0
0,74,375,678,1570,2559,0
0,75,375,678,2517,1982,0
0,76,375,678,1358,2162,0
0,77,375,678,72,2888,0
0,78,375,678,919,2555,0
0,79,375,678,943,1840,0
0,80,375,678,611,2959,0
0,81,375,678,24,858,0
0,82,375,678,2704,2960,0
0,83,375,678,318,364,1
0,84,375,678,1207,2618,0
0,85,375,678,1716,384,0
0,86,375,678,894,880,0
0,87,375,678,408,1038,0
0,88,375,678,775,1410,0
0,89,375,678,162,1657,0
0,90,375,678,1424,334,0
0,91,375,678,1759,2017,0
0,92,375,678,644,2480,0
0,93,375,678,1597,1860,0
0,94,375,678,650,1136,0
