from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,1510,2091,2199,1421,0
0,2,1510,2091,2695,2504,0
0,3,1510,2091,142,1676,0
0,4,1510,2091,796,864,0
0,5,1510,2091,202,2984,0
0,6,1510,2091,2269,2838,0
0,7,1510,2091,1850,1121,0
0,8,1510,2091,768,21,0
0,9,1510,2091,1398,1892,1
0,10,1510,2091,2394,2169,0
0,11,1510,2091,826,2838,0
0,12,1510,2091,831,462,0
0,13,1510,2091,1208,1556,0
0,14,1510,2091,1244,126,0
0,15,1510,2091,2830,1931,0
0,16,1510,2091,676,1181,0
0,17,1510,2091,1827,913,0
0,18,1510,2091,739,2208,0
0,19,1510,2091,2104,862,0
0,20,1510,2091,2454,2316,0
0,21,1510,2091,1857,2485,0
0,22,1510,2091,2269,445,0
0,23,1510,2091,565,2866,0
0,24,1510,2091,378,2488,0
0,25,1510,2091,1567,2174,0
0,26,1510,2091,1388,2929,0
0,27,1510,2091,2262,805,0
0,28,1510,2091,497,1722,0
0,29,1510,2091,2470,2774,0
0,30,1510,2091,2004,1837,0
0,31,1510,2091,2253,2280,0
0,32,1510,2091,823,675,0
0,33,1510,2091,476,25,0
0,34,1510,2091,756,2781,0
0,35,1510,2091,802,199,0
0,36,1510,2091,96,155,0
0,37,1510,2091,2292,1034,0
0,38,1510,2091,21,916,0
0,39,1510,2091,1143,2589,0
0,40,1510,2091,308,1532,0
0,41,1510,2091,2031,2065,0
0,42,1510,2091,2029,2643,0
0,43,1510,2091,530,1905,0
0,44,1510,2091,2265,268,0
0,45,1510,2091,1155,567,0
0,46,1510,2091,1376,432,0
0,47,1510,2091,2112,338,0
0,48,1510,2091,2944,431,0
0,49,1510,2091,2164,1257,0
0,50,1510,2091,1377,2820,0
0,51,1510,2091,2719,179,0
0,52,1510,2091,1874,1123,0
0,53,1510,2091,328,619,0
0,54,1510,2091,1601,1488,0
0,55,1510,2091,1010,1840,0
0,56,1510,2091,2080,2197,0
0,57,1510,2091,1242,900,0
0,58,1510,2091,1946,2373,0
0,59,1510,2091,1321,1323,0
0,60,1510,2091,65,404,0
0,61,1510,2091,672,827,0
0,62,1510,2091,1331,43,0
0,63,1510,2091,67,2048,0
0,64,1510,2091,1332,582,0
0,65,1510,2091,2340,2247,0
1,0,2199,1421,1510,2091,0
1,2,2199,1421,2695,2504,0
1,3,2199,1421,142,1676,0
1,4,2199,1421,796,864,0
1,5,2199,1421,202,2984,0
1,6,2199,1421,2269,2838,0
1,7,2199,1421,1850,1121,0
1,8,2199,1421,768,21,0
1,9,2199,1421,1398,1892,0
1,10,2199,1421,2394,2169,0
1,11,2199,1421,826,2838,0
1,12,2199,1421,831,462,0
1,13,2199,1421,1208,1556,0
1,14,2199,1421,1244,126,0
1,15,2199,1421,2830,1931,0
1,16,2199,1421,676,1181,0
1,17,2199,1421,1827,913,0
1,18,2199,1421,739,2208,0
1,19,2199,1421,2104,862,0
1,20,2199,1421,2454,2316,0
1,21,2199,1421,1857,2485,0
1,22,2199,1421,2269,445,0
1,23,2199,1421,565,2866,0
1,24,2199,1421,378,2488,0
1,25,2199,1421,1567,2174,0
1,26,2199,1421,1388,2929,0
1,27,2199,1421,2262,805,0
1,28,2199,1421,497,1722,0
1,29,2199,1421,2470,2774,0
1,30,2199,1421,2004,1837,1
1,31,2199,1421,2253,2280,0
1,32,2199,1421,823,675,0
1,33,2199,1421,476,25,0
1,34,2199,1421,756,2781,0
1,35,2199,1421,802,199,0
1,36,2199,1421,96,155,0
1,37,2199,1421,2292,1034,0
1,38,2199,1421,21,916,0
1,39,2199,1421,1143,2589,0
1,40,2199,1421,308,1532,0
1,41,2199,1421,2031,2065,0
1,42,2199,1421,2029,2643,0
1,43,2199,1421,530,1905,0
1,44,2199,1421,2265,268,0
1,45,2199,1421,1155,567,0
1,46,2199,1421,1376,432,0
1,47,2199,1421,2112,338,0
1,48,2199,1421,2944,431,0
1,49,2199,1421,2164,1257,0
1,50,2199,1421,1377,2820,0
1,51,2199,1421,2719,179,0
1,52,2199,1421,1874,1123,0
1,53,2199,1421,328,619,0
1,54,2199,1421,1601,1488,0
1,55,2199,1421,1010,1840,0
1,56,2199,1421,2080,2197,0
1,57,2199,1421,1242,900,0
1,58,2199,1421,1946,2373,0
1,59,2199,1421,1321,1323,0
1,60,2199,1421,65,404,0
1,61,2199,1421,672,827,0
1,62,2199,1421,1331,43,0
1,63,2199,1421,67,2048,0
1,64,2199,1421,1332,582,0
1,65,2199,1421,2340,2247,0
2,0,2695,2504,1510,2091,0
2,1,2695,2504,2199,1421,0
2,3,2695,2504,142,1676,0
2,4,2695,2504,796,864,0
2,5,2695,2504,202,2984,0
2,6,2695,2504,2269,2838,0
2,7,2695,2504,1850,1121,0
2,8,2695,2504,768,21,0
2,9,2695,2504,1398,1892,0
2,10,2695,2504,2394,2169,0
2,11,2695,2504,826,2838,0
2,12,2695,2504,831,462,0
2,13,2695,2504,1208,1556,0
2,14,2695,2504,1244,126,0
2,15,2695,2504,2830,1931,0
2,16,2695,2504,676,1181,0
2,17,2695,2504,1827,913,0
2,18,2695,2504,739,2208,0
2,19,2695,2504,2104,862,0
2,20,2695,2504,2454,2316,0
2,21,2695,2504,1857,2485,0
2,22,2695,2504,2269,445,0
2,23,2695,2504,565,2866,0
2,24,2695,2504,378,2488,0
2,25,2695,2504,1567,2174,0
2,26,2695,2504,1388,2929,0
2,27,2695,2504,2262,805,0
2,28,2695,2504,497,1722,0
2,29,2695,2504,2470,2774,1
2,30,2695,2504,2004,1837,0
2,31,2695,2504,2253,2280,0
2,32,2695,2504,823,675,0
2,33,2695,2504,476,25,0
2,34,2695,2504,756,2781,0
2,35,2695,2504,802,199,0
