from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,106,1994,1039,1995,0
0,2,106,1994,1841,1122,0
0,3,106,1994,960,1140,0
0,4,106,1994,462,2428,0
0,5,106,1994,1436,1310,0
0,6,106,1994,221,1965,1
0,7,106,1994,140,2720,0
0,8,106,1994,6,370,0
0,9,106,1994,1499,1196,0
0,10,106,1994,1554,1797,0
0,11,106,1994,1020,2012,0
0,12,106,1994,2824,873,0
0,13,106,1994,412,2176,0
0,14,106,1994,2427,1754,0
0,15,106,1994,2993,1257,0
0,16,106,1994,2344,752,0
0,17,106,1994,1124,944,0
0,18,106,1994,1110,2598,0
0,19,106,1994,2083,1167,0
0,20,106,1994,534,53,0
0,21,106,1994,2105,613,0
0,22,106,1994,320,2362,0
0,23,106,1994,1760,1326,0
0,24,106,1994,1815,136,0
0,25,106,1994,2448,1142,0
0,26,106,1994,2375,875,0
0,27,106,1994,27,735,0
0,28,106,1994,2990,543,0
0,29,106,1994,1204,2688,0
0,30,106,1994,1889,1148,0
0,31,106,1994,1409,2330,0
0,32,106,1994,298,1212,0
0,33,106,1994,1324,1251,0
0,34,106,1994,241,1931,0
0,35,106,1994,822,2791,0
0,36,106,1994,1681,906,0
0,37,106,1994,1247,1827,0
0,38,106,1994,2420,1774,0
0,39,106,1994,763,616,0
0,40,106,1994,1469,1525,0
0,41,106,1994,1737,2271,0
0,42,106,1994,2263,2269,0
0,43,106,1994,2881,2971,0
0,44,106,1994,2943,1303,0
0,45,106,1994,943,1056,0
0,46,106,1994,2637,1366,0
0,47,106,1994,1649,1723,0
0,48,106,1994,154,2225,0
0,49,106,1994,2429,2938,0
0,50,106,1994,460,183,0
0,51,106,1994,1676,1643,0
0,52,106,1994,2163,655,0
0,53,106,1994,1949,893,0
0,54,106,1994,508,2473,0
0,55,106,1994,37,2278,0
0,56,106,1994,305,471,0
0,57,106,1994,2259,1065,0
0,58,106,1994,1665,1798,0
0,59,106,1994,2813,474,0
0,60,106,1994,2761,2966,0
0,61,106,1994,1196,2773,0
0,62,106,1994,721,477,0
0,63,106,1994,347,596,0
0,64,106,1994,751,476,0
0,65,106,1994,1333,2845,0
0,66,106,1994,1004,1863,0
0,67,106,1994,2245,2753,0
0,68,106,1994,1599,2591,0
0,69,106,1994,2121,775,0
0,70,106,1994,646,2579,0
0,71,106,1994,316,434,0
0,72,106,1994,572,909,0
0,73,106,1994,2551,2533,0
0,74,106,1994,2414,1396,0
0,75,106,1994,1091,876,0
0,76,106,1994,1997,1856,0
0,77,106,1994,251,205,0
0,78,106,1994,292,455,0
0,79,106,1994,2614,1775,0
0,80,106,1994,2985,1200,0
0,81,106,1994,198,1038,0
0,82,106,1994,941,1444,0
0,83,106,1994,715,955,0
0,84,106,1994,1318,2742,0
0,85,106,1994,90,1193,0
0,86,106,1994,2980,2765,0
0,87,106,1994,1793,306,0
0,88,106,1994,2960,444,0
0,89,106,1994,881,2617,0
0,90,106,1994,2165,444,0
0,91,106,1994,476,2546,0
0,92,106,1994,568,2774,0
0,93,106,1994,1700,1893,0
0,94,106,1994,1548,2238,0
0,95,106,1994,2253,1628,0
0,96,106,1994,723,143,0
0,97,106,1994,1801,69,0
0,98,106,1994,522,2754,0
0,99,106,1994,1640,2931,0
0,100,106,1994,912,2611,0
0,101,106,1994,1496,2304,0
0,102,106,1994,1387,2330,0
0,103,106,1994,1098,1032,0
0,104,106,1994,2305,2412,0
0,105,106,1994,170,1791,0
0,106,106,1994,666,826,0
0,107,106,1994,1467,1693,0
0,108,106,1994,1904,1950,0
1,0,1039,1995,106,1994,0
1,2,1039,1995,1841,1122,0
1,3,1039,1995,960,1140,0
1,4,1039,1995,462,2428,0
1,5,1039,1995,1436,1310,0
1,6,1039,1995,221,1965,0
1,7,1039,1995,140,2720,0
1,8,1039,1995,6,370,0
1,9,1039,1995,1499,1196,0
1,10,1039,1995,1554,1797,0
1,11,1039,1995,1020,2012,0
1,12,1039,1995,2824,873,0
1,13,1039,1995,412,2176,0
1,14,1039,1995,2427,1754,0
1,15,1039,1995,2993,1257,0
1,16,1039,1995,2344,752,0
1,17,1039,1995,1124,944,0
1,18,1039,1995,1110,2598,0
1,19,1039,1995,2083,1167,0
1,20,1039,1995,534,53,0
1,21,1039,1995,2105,613,0
1,22,1039,1995,320,2362,0
1,23,1039,1995,1760,1326,0
1,24,1039,1995,1815,136,0
1,25,1039,1995,2448,1142,0
1,26,1039,1995,2375,875,0
1,27,1039,1995,27,735,0
1,28,1039,1995,2990,543,0
1,29,1039,1995,1204,2688,0
1,30,1039,1995,1889,1148,0
1,31,1039,1995,1409,2330,0
1,32,1039,1995,298,1212,0
1,33,1039,1995,1324,1251,0
1,34,1039,1995,241,1931,0
1,35,1039,1995,822,2791,0
1,36,1039,1995,1681,906,0
1,37,1039,1995,1247,1827,1
1,38,1039,1995,2420,1774,0
1,39,1039,1995,763,616,0
1,40,1039,1995,1469,1525,0
1,41,1039,1995,1737,2271,0
1,42,1039,1995,2263,2269,0
1,43,1039,1995,2881,2971,0
1,44,1039,1995,2943,1303,0
1,45,1039,1995,943,1056,0
1,46,1039,1995,2637,1366,0
1,47,1039,1995,1649,1723,0
1,48,1039,1995,154,2225,0
1,49,1039,1995,2429,2938,0
1,50,1039,1995,460,183,0
