from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,2441,1861,920,2508,0
0,2,2441,1861,2066,866,0
0,3,2441,1861,2427,1225,0
0,4,2441,1861,2164,1353,0
0,5,2441,1861,429,25,0
0,6,2441,1861,725,889,0
0,7,2441,1861,1518,1975,0
0,8,2441,1861,670,528,0
0,9,2441,1861,2763,1282,0
0,10,2441,1861,271,1102,0
0,11,2441,1861,2800,2788,0
0,12,2441,1861,2228,2734,0
0,13,2441,1861,986,515,0
0,14,2441,1861,2856,794,0
0,15,2441,1861,1414,1372,0
0,16,2441,1861,2762,2443,0
0,17,2441,1861,1371,2957,0
0,18,2441,1861,2062,1321,0
0,19,2441,1861,195,156,0
0,20,2441,1861,2339,874,0
0,21,2441,1861,393,153,0
0,22,2441,1861,1982,1056,0
0,23,2441,1861,144,1908,0
0,24,2441,1861,953,2895,0
0,25,2441,1861,1428,444,0
0,26,2441,1861,152,768,0
0,27,2441,1861,414,706,0
0,28,2441,1861,2256,2042,1
0,29,2441,1861,1672,489,0
0,30,2441,1861,1098,1578,0
0,31,2441,1861,298,2996,0
0,32,2441,1861,1644,1210,0
0,33,2441,1861,746,1471,0
0,34,2441,1861,382,1925,0
0,35,2441,1861,2423,546,0
0,36,2441,1861,2970,2947,0
0,37,2441,1861,124,720,0
0,38,2441,1861,2735,1340,0
0,39,2441,1861,1269,2711,0
0,40,2441,1861,2919,2745,0
0,41,2441,1861,158,533,0
0,42,2441,1861,2638,1179,0
0,43,2441,1861,1388,1563,0
0,44,2441,1861,776,336,0
0,45,2441,1861,1268,1619,0
0,46,2441,1861,2498,2186,0
0,47,2441,1861,47,819,0
0,48,2441,1861,648,1083,0
0,49,2441,1861,2976,1197,0
0,50,2441,1861,479,1202,0
0,51,2441,1861,2309,2492,0
0,52,2441,1861,2697,679,0
0,53,2441,1861,2070,496,0
0,54,2441,1861,940,1049,0
0,55,2441,1861,76,1036,0
0,56,2441,1861,2447,2975,0
0,57,2441,1861,1462,2228,0
0,58,2441,1861,2256,245,0
0,59,2441,1861,989,1296,0
0,60,2441,1861,454,60,0
0,61,2441,1861,1291,1478,0
0,62,2441,1861,296,2409,0
1,0,920,2508,2441,1861,0
1,2,920,2508,2066,866,0
1,3,920,2508,2427,1225,0
1,4,920,2508,2164,1353,0
1,5,920,2508,429,25,0
1,6,920,2508,725,889,0
1,7,920,2508,1518,1975,0
1,8,920,2508,670,528,0
1,9,920,2508,2763,1282,0
1,10,920,2508,271,1102,0
1,11,920,2508,2800,2788,0
1,12,920,2508,2228,2734,0
1,13,920,2508,986,515,0
1,14,920,2508,2856,794,0
1,15,920,2508,1414,1372,0
1,16,920,2508,2762,2443,0
1,17,920,2508,1371,2957,0
1,18,920,2508,2062,1321,0
1,19,920,2508,195,156,0
1,20,920,2508,2339,874,0
1,21,920,2508,393,153,0
1,22,920,2508,1982,1056,0
1,23,920,2508,144,1908,0
1,24,920,2508,953,2895,0
1,25,920,2508,1428,444,0
1,26,920,2508,152,768,0
1,27,920,2508,414,706,0
1,28,920,2508,2256,2042,0
1,29,920,2508,1672,489,0
1,30,920,2508,1098,1578,0
1,31,920,2508,298,2996,0
1,32,920,2508,1644,1210,0
1,33,920,2508,746,1471,0
1,34,920,2508,382,1925,0
1,35,920,2508,2423,546,0
1,36,920,2508,2970,2947,0
1,37,920,2508,124,720,0
1,38,920,2508,2735,1340,0
1,39,920,2508,1269,2711,1
1,40,920,2508,2919,2745,0
1,41,920,2508,158,533,0
1,42,920,2508,2638,1179,0
1,43,920,2508,1388,1563,0
1,44,920,2508,776,336,0
1,45,920,2508,1268,1619,0
