from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,1518,2369,2402,1068,0
0,2,1518,2369,1731,1823,0
0,3,1518,2369,2144,1260,0
0,4,1518,2369,911,2608,0
0,5,1518,2369,1875,1816,0
0,6,1518,2369,2388,721,0
0,7,1518,2369,1140,1403,0
0,8,1518,2369,2063,403,0
0,9,1518,2369,1813,2383,0
0,10,1518,2369,337,232,0
0,11,1518,2369,782,832,0
0,12,1518,2369,1220,927,0
0,13,1518,2369,794,2173,0
0,14,1518,2369,2488,1120,0
0,15,1518,2369,187,1465,0
0,16,1518,2369,2748,2096,0
0,17,1518,2369,317,1790,0
0,18,1518,2369,2847,2396,0
0,19,1518,2369,765,1233,0
0,20,1518,2369,1543,1811,0
0,21,1518,2369,2834,2123,0
0,22,1518,2369,2176,2873,0
0,23,1518,2369,504,1932,0
0,24,1518,2369,2611,1148,0
0,25,1518,2369,2019,2360,0
0,26,1518,2369,540,1664,0
0,27,1518,2369,2915,364,0
0,28,1518,2369,2556,1753,0
0,29,1518,2369,1576,2927,0
0,30,1518,2369,2287,645,0
0,31,1518,2369,981,2890,0
0,32,1518,2369,2573,780,0
0,33,1518,2369,1406,2908,0
0,34,1518,2369,2658,2821,0
0,35,1518,2369,1530,1684,0
0,36,1518,2369,2079,1909,0
0,37,1518,2369,1643,1738,0
0,38,1518,2369,131,536,0
0,39,1518,2369,424,2134,0
0,40,1518,2369,1020,2570,0
0,41,1518,2369,1768,1946,0
0,42,1518,2369,347,661,0
0,43,1518,2369,531,655,0
0,44,1518,2369,804,332,0
0,45,1518,2369,1830,76,0
0,46,1518,2369,1423,114,0
0,47,1518,2369,584,1076,0
0,48,1518,2369,2361,1380,0
0,49,1518,2369,1723,1488,0
0,50,1518,2369,2359,135,0
0,51,1518,2369,1551,1135,0
0,52,1518,2369,1778,142,0
0,53,1518,2369,739,1924,0
0,54,1518,2369,132,486,0
0,55,1518,2369,2590,1847,0
0,56,1518,2369,807,1108,0
0,57,1518,2369,1853,2422,0
0,58,1518,2369,1616,1422,0
0,59,1518,2369,874,367,0
0,60,1518,2369,2047,1774,0
0,61,1518,2369,1886,2608,0
0,62,1518,2369,772,5,0
0,63,1518,2369,1256,1409,0
0,64,1518,2369,699,813,0
0,65,1518,2369,2359,1803,0
0,66,1518,2369,1021,1251,0
0,67,1518,2369,321,437,0
0,68,1518,2369,2801,1728,0
0,69,1518,2369,2748,617,0
0,70,1518,2369,969,1192,0
0,71,1518,2369,1129,2972,0
0,72,1518,2369,1611,2923,0
0,73,1518,2369,2924,2517,0
0,74,1518,2369,922,2185,0
0,75,1518,2369,401,912,0
0,76,1518,2369,1756,1981,0
0,77,1518,2369,1743,2662,0
0,78,1518,2369,2601,148,0
0,79,1518,2369,1293,585,0
0,80,1518,2369,1889,2731,0
0,81,1518,2369,2900,2560,0
0,82,1518,2369,2480,2774,0
0,83,1518,2369,2283,2185,0
0,84,1518,2369,1320,1791,0
0,85,1518,2369,2838,2752,0
0,86,1518,2369,2019,2307,0
0,87,1518,2369,2764,729,0
0,88,1518,2369,2709,1382,0
0,89,1518,2369,626,2763,0
0,90,1518,2369,1986,739,0
0,91,1518,2369,1410,716,0
0,92,1518,2369,808,2132,0
0,93,1518,2369,805,1972,0
0,94,1518,2369,2505,450,0
0,95,1518,2369,2737,2212,0
0,96,1518,2369,2431,2952,0
0,97,1518,2369,2874,2330,0
0,98,1518,2369,2173,1403,0
0,99,1518,2369,1303,2421,1
0,100,1518,2369,2077,820,0
0,101,1518,2369,2976,1213,0
0,102,1518,2369,853,734,0
0,103,1518,2369,2136,501,0
0,104,1518,2369,1011,351,0
0,105,1518,2369,1052,363,0
0,106,1518,2369,1007,926,0
0,107,1518,2369,2041,2404,0
0,108,1518,2369,1075,347,0
0,109,1518,2369,991,2379,0
0,110,1518,2369,1017,2057,0
0,111,1518,2369,596,434,0
0,112,1518,2369,1689,415,0
0,113,1518,2369,1133,2955,0
0,114,1518,2369,2895,716,0
0,115,1518,2369,1161,2701,0
0,116,1518,2369,2719,1006,0
0,117,1518,2369,2652,427,0
0,118,1518,2369,2658,1213,0
0,119,1518,2369,1351,586,0
0,120,1518,2369,192,1279,0
0,121,1518,2369,2417,79,0
0,122,1518,2369,2392,1693,0
0,123,1518,2369,1898,428,0
0,124,1518,2369,1073,158,0
0,125,1518,2369,1173,1139,0
0,126,1518,2369,2030,2967,0
0,127,1518,2369,1930,2364,0
0,128,1518,2369,731,1338,0
0,129,1518,2369,40,1407,0
0,130,1518,2369,2512,1416,0
0,131,1518,2369,2731,947,0
0,132,1518,2369,328,906,0
0,133,1518,2369,1253,2710,0
0,134,1518,2369,2259,2000,0
0,135,1518,2369,1424,1867,0
0,136,1518,2369,2519,2123,0
0,137,1518,2369,1937,2126,0
0,138,1518,2369,808,2854,0
0,139,1518,2369,1050,264,0
0,140,1518,2369,1079,357,0
0,141,1518,2369,2449,2948,0
0,142,1518,2369,1997,2114,0
0,143,1518,2369,2841,711,0
0,144,1518,2369,1681,1949,0
0,145,1518,2369,2452,966,0
0,146,1518,2369,2693,1807,0
0,147,1518,2369,642,632,0
0,148,1518,2369,110,348,0
1,0,2402,1068,1518,2369,0
1,2,2402,1068,1731,1823,0
1,3,2402,1068,2144,1260,0
1,4,2402,1068,911,2608,0
1,5,2402,1068,1875,1816,0
1,6,2402,1068,2388,721,0
1,7,2402,1068,1140,1403,0
1,8,2402,1068,2063,403,0
1,9,2402,1068,1813,2383,0
1,10,2402,1068,337,232,0
1,11,2402,1068,782,832,0
1,12,2402,1068,1220,927,0
1,13,2402,1068,794,2173,0
1,14,2402,1068,2488,1120,1
1,15,2402,1068,187,1465,0
1,16,2402,1068,2748,2096,0
1,17,2402,1068,317,1790,0
1,18,2402,1068,2847,2396,0
1,19,2402,1068,765,1233,0
1,20,2402,1068,1543,1811,0
1,21,2402,1068,2834,2123,0
1,22,2402,1068,2176,2873,0
1,23,2402,1068,504,1932,0
1,24,2402,1068,2611,1148,0
1,25,2402,1068,2019,2360,0
1,26,2402,1068,540,1664,0
1,27,2402,1068,2915,364,0
1,28,2402,1068,2556,1753,0
1,29,2402,1068,1576,2927,0
1,30,2402,1068,2287,645,0
1,31,2402,1068,981,2890,0
1,32,2402,1068,2573,780,0
1,33,2402,1068,1406,2908,0
1,34,2402,1068,2658,2821,0
1,35,2402,1068,1530,1684,0
1,36,2402,1068,2079,1909,0
1,37,2402,1068,1643,1738,0
1,38,2402,1068,131,536,0
1,39,2402,1068,424,2134,0
1,40,2402,1068,1020,2570,0
1,41,2402,1068,1768,1946,0
1,42,2402,1068,347,661,0
1,43,2402,1068,531,655,0
1,44,2402,1068,804,332,0
1,45,2402,1068,1830,76,0
1,46,2402,1068,1423,114,0
1,47,2402,1068,584,1076,0
1,48,2402,1068,2361,1380,0
1,49,2402,1068,1723,1488,0
1,50,2402,1068,2359,135,0
1,51,2402,1068,1551,1135,0
1,52,2402,1068,1778,142,0
1,53,2402,1068,739,1924,0
1,54,2402,1068,132,486,0
1,55,2402,1068,2590,1847,0
1,56,2402,1068,807,1108,0
1,57,2402,1068,1853,2422,0
1,58,2402,1068,1616,1422,0
1,59,2402,1068,874,367,0
1,60,2402,1068,2047,1774,0
1,61,2402,1068,1886,2608,0
1,62,2402,1068,772,5,0
1,63,2402,1068,1256,1409,0
1,64,2402,1068,699,813,0
1,65,2402,1068,2359,1803,0
1,66,2402,1068,1021,1251,0
1,67,2402,1068,321,437,0
1,68,2402,1068,2801,1728,0
1,69,2402,1068,2748,617,0
1,70,2402,1068,969,1192,0
1,71,2402,1068,1129,2972,0
1,72,2402,1068,1611,2923,0
1,73,2402,1068,2924,2517,0
1,74,2402,1068,922,2185,0
1,75,2402,1068,401,912,0
1,76,2402,1068,1756,1981,0
1,77,2402,1068,1743,2662,0
1,78,2402,1068,2601,148,0
1,79,2402,1068,1293,585,0
1,80,2402,1068,1889,2731,0
1,81,2402,1068,2900,2560,0
1,82,2402,1068,2480,2774,0
1,83,2402,1068,2283,2185,0
1,84,2402,1068,1320,1791,0
1,85,2402,1068,2838,2752,0
1,86,2402,1068,2019,2307,0
1,87,2402,1068,2764,729,0
1,88,2402,1068,2709,1382,0
1,89,2402,1068,626,2763,0
1,90,2402,1068,1986,739,0
1,91,2402,1068,1410,716,0
1,92,2402,1068,808,2132,0
1,93,2402,1068,805,1972,0
1,94,2402,1068,2505,450,0
1,95,2402,1068,2737,2212,0
1,96,2402,1068,2431,2952,0
1,97,2402,1068,2874,2330,0
1,98,2402,1068,2173,1403,0
1,99,2402,1068,1303,2421,0
1,100,2402,1068,2077,820,0
1,101,2402,1068,2976,1213,0
1,102,2402,1068,853,734,0
1,103,2402,1068,2136,501,0
1,104,2402,1068,1011,351,0
1,105,2402,1068,1052,363,0
1,106,2402,1068,1007,926,0
1,107,2402,1068,2041,2404,0
1,108,2402,1068,1075,347,0
1,109,2402,1068,991,2379,0
1,110,2402,1068,1017,2057,0
1,111,2402,1068,596,434,0
1,112,2402,1068,1689,415,0
1,113,2402,1068,1133,2955,0
1,114,2402,1068,2895,716,0
1,115,2402,1068,1161,2701,0
1,116,2402,1068,2719,1006,0
1,117,2402,1068,2652,427,0
1,118,2402,1068,2658,1213,0
1,119,2402,1068,1351,586,0
