from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,317,586,1267,1540,0
0,2,317,586,2644,700,0
0,3,317,586,365,43,0
0,4,317,586,2462,972,0
0,5,317,586,1999,768,0
0,6,317,586,2357,824,0
0,7,317,586,2984,1506,0
0,8,317,586,2465,760,0
0,9,317,586,377,2176,0
0,10,317,586,776,538,0
0,11,317,586,2324,491,0
0,12,317,586,1951,446,0
0,13,317,586,910,1376,0
0,14,317,586,2384,250,0
0,15,317,586,629,1305,0
0,16,317,586,1009,2906,0
0,17,317,586,58,1819,0
0,18,317,586,2824,2447,0
0,19,317,586,1253,1785,0
0,20,317,586,29,931,0
0,21,317,586,2330,2404,0
0,22,317,586,2945,1445,0
0,23,317,586,1383,1044,0
0,24,317,586,911,2978,0
0,25,317,586,1561,636,0
0,26,317,586,2958,2891,0
0,27,317,586,2034,2958,0
0,28,317,586,1740,1099,0
0,29,317,586,2935,617,0
0,30,317,586,1077,284,0
0,31,317,586,2950,799,0
0,32,317,586,2083,1715,0
0,33,317,586,694,1816,0
0,34,317,586,1299,2225,0
0,35,317,586,1270,148,0
0,36,317,586,369,1729,0
0,37,317,586,11,2031,0
0,38,317,586,542,908,0
0,39,317,586,217,579,1
0,40,317,586,55,1273,0
0,41,317,586,2707,839,0
0,42,317,586,1601,727,0
0,43,317,586,2687,1395,0
0,44,317,586,1887,1887,0
0,45,317,586,1954,2563,0
0,46,317,586,1969,2396,0
0,47,317,586,485,2098,0
0,48,317,586,789,881,0
0,49,317,586,1378,720,0
0,50,317,586,177,2689,0
0,51,317,586,1709,1641,0
0,52,317,586,860,2066,0
0,53,317,586,1903,1763,0
0,54,317,586,1575,99,0
0,55,317,586,890,1988,0
0,56,317,586,2261,108,0
0,57,317,586,1040,2076,0
0,58,317,586,1072,895,0
0,59,317,586,2361,1606,0
0,60,317,586,59,2421,0
0,61,317,586,2786,2717,0
0,62,317,586,1238,2077,0
0,63,317,586,1644,2420,0
0,64,317,586,2382,439,0
0,65,317,586,1019,2162,0
0,66,317,586,2886,2626,0
0,67,317,586,1150,1065,0
0,68,317,586,933,1050,0
0,69,317,586,996,2419,0
0,70,317,586,962,190,0
0,71,317,586,498,70,0
0,72,317,586,2100,241,0
0,73,317,586,2501,2704,0
0,74,317,586,630,589,0
0,75,317,586,702,228,0
0,76,317,586,430,1235,0
0,77,317,586,1609,1409,0
0,78,317,586,609,1800,0
0,79,317,586,1742,561,0
0,80,317,586,406,730,0
0,81,317,586,1501,83,0
0,82,317,586,2630,1536,0
0,83,317,586,2131,1961,0
0,84,317,586,1786,465,0
0,85,317,586,2044,2252,0
0,86,317,586,2736,844,0
0,87,317,586,2473,2238,0
0,88,317,586,925,2675,0
0,89,317,586,1710,379,0
0,90,317,586,2152,2836,0
0,91,317,586,1687,1727,0
0,92,317,586,2323,2288,0
0,93,317,586,2089,1889,0
0,94,317,586,140,1996,0
0,95,317,586,977,2451,0
0,96,317,586,2917,2908,0
0,97,317,586,1555,2591,0
0,98,317,586,1356,1705,0
0,99,317,586,2678,929,0
0,100,317,586,1163,1358,0
0,101,317,586,1815,1959,0
0,102,317,586,1913,2935,0
0,103,317,586,2866,716,0
0,104,317,586,2273,2294,0
0,105,317,586,1553,1892,0
0,106,317,586,418,2573,0
0,107,317,586,934,921,0
0,108,317,586,1110,2712,0
0,109,317,586,2995,2463,0
0,110,317,586,1600,1625,0
0,111,317,586,1709,1757,0
0,112,317,586,2713,2480,0
0,113,317,586,1522,2371,0
0,114,317,586,399,377,0
0,115,317,586,791,10,0
0,116,317,586,2965,2611,0
0,117,317,586,2277,1866,0
0,118,317,586,1737,2991,0
0,119,317,586,2471,1531,0
0,120,317,586,2585,2608,0
0,121,317,586,2651,663,0
0,122,317,586,2462,1677,0
0,123,317,586,1495,2433,0
0,124,317,586,189,1325,0
0,125,317,586,769,1587,0
0,126,317,586,1288,790,0
0,127,317,586,657,2187,0
0,128,317,586,1479,1795,0
0,129,317,586,2779,964,0
0,130,317,586,581,2041,0
0,131,317,586,925,2455,0
0,132,317,586,1068,2336,0
0,133,317,586,2083,1507,0
0,134,317,586,2042,1648,0
0,135,317,586,2461,2760,0
0,136,317,586,1641,1100,0
0,137,317,586,1300,483,0
0,138,317,586,994,2481,0
0,139,317,586,2861,1191,0
0,140,317,586,2976,185,0
0,141,317,586,2990,1221,0
0,142,317,586,2333,1152,0
0,143,317,586,884,2960,0
0,144,317,586,1247,2686,0
0,145,317,586,752,2335,0
0,146,317,586,103,448,0
0,147,317,586,2997,2684,0
0,148,317,586,2715,1208,0
0,149,317,586,1851,2867,0
0,150,317,586,15,1947,0
0,151,317,586,385,1667,0
0,152,317,586,1325,1646,0
0,153,317,586,2860,2335,0
0,154,317,586,2469,41,0
1,0,1267,1540,317,586,0
1,2,1267,1540,2644,700,0
1,3,1267,1540,365,43,0
1,4,1267,1540,2462,972,0
1,5,1267,1540,1999,768,0
1,6,1267,1540,2357,824,0
1,7,1267,1540,2984,1506,0
1,8,1267,1540,2465,760,0
1,9,1267,1540,377,2176,0
1,10,1267,1540,776,538,0
1,11,1267,1540,2324,491,0
1,12,1267,1540,1951,446,0
1,13,1267,1540,910,1376,0
1,14,1267,1540,2384,250,0
1,15,1267,1540,629,1305,0
1,16,1267,1540,1009,2906,0
1,17,1267,1540,58,1819,0
1,18,1267,1540,2824,2447,0
1,19,1267,1540,1253,1785,0
1,20,1267,1540,29,931,0
1,21,1267,1540,2330,2404,0
1,22,1267,1540,2945,1445,0
1,23,1267,1540,1383,1044,0
1,24,1267,1540,911,2978,0
1,25,1267,1540,1561,636,0
1,26,1267,1540,2958,2891,0
1,27,1267,1540,2034,2958,0
1,28,1267,1540,1740,1099,0
1,29,1267,1540,2935,617,0
1,30,1267,1540,1077,284,0
1,31,1267,1540,2950,799,0
1,32,1267,1540,2083,1715,0
1,33,1267,1540,694,1816,0
1,34,1267,1540,1299,2225,0
1,35,1267,1540,1270,148,0
1,36,1267,1540,369,1729,0
1,37,1267,1540,11,2031,0
1,38,1267,1540,542,908,0
1,39,1267,1540,217,579,0
1,40,1267,1540,55,1273,0
1,41,1267,1540,2707,839,0
1,42,1267,1540,1601,727,0
1,43,1267,1540,2687,1395,0
1,44,1267,1540,1887,1887,0
1,45,1267,1540,1954,2563,0
1,46,1267,1540,1969,2396,0
1,47,1267,1540,485,2098,0
1,48,1267,1540,789,881,0
1,49,1267,1540,1378,720,0
1,50,1267,1540,177,2689,0
1,51,1267,1540,1709,1641,0
1,52,1267,1540,860,2066,0
1,53,1267,1540,1903,1763,0
1,54,1267,1540,1575,99,0
1,55,1267,1540,890,1988,0
1,56,1267,1540,2261,108,0
1,57,1267,1540,1040,2076,0
1,58,1267,1540,1072,895,0
1,59,1267,1540,2361,1606,0
1,60,1267,1540,59,2421,0
1,61,1267,1540,2786,2717,0
1,62,1267,1540,1238,2077,0
1,63,1267,1540,1644,2420,0
1,64,1267,1540,2382,439,0
1,65,1267,1540,1019,2162,0
1,66,1267,1540,2886,2626,0
1,67,1267,1540,1150,1065,0
1,68,1267,1540,933,1050,0
1,69,1267,1540,996,2419,0
1,70,1267,1540,962,190,0
1,71,1267,1540,498,70,0
1,72,1267,1540,2100,241,0
1,73,1267,1540,2501,2704,0
1,74,1267,1540,630,589,0
1,75,1267,1540,702,228,0
1,76,1267,1540,430,1235,0
1,77,1267,1540,1609,1409,0
1,78,1267,1540,609,1800,0
1,79,1267,1540,1742,561,0
1,80,1267,1540,406,730,0
1,81,1267,1540,1501,83,0
1,82,1267,1540,2630,1536,0
1,83,1267,1540,2131,1961,0
1,84,1267,1540,1786,465,0
1,85,1267,1540,2044,2252,0
1,86,1267,1540,2736,844,0
1,87,1267,1540,2473,2238,0
1,88,1267,1540,925,2675,0
1,89,1267,1540,1710,379,0
1,90,1267,1540,2152,2836,0
1,91,1267,1540,1687,1727,0
1,92,1267,1540,2323,2288,0
1,93,1267,1540,2089,1889,0
1,94,1267,1540,140,1996,0
1,95,1267,1540,977,2451,0
1,96,1267,1540,2917,2908,0
1,97,1267,1540,1555,2591,0
1,98,1267,1540,1356,1705,0
1,99,1267,1540,2678,929,0
1,100,1267,1540,1163,1358,1
1,101,1267,1540,1815,1959,0
1,102,1267,1540,1913,2935,0
1,103,1267,1540,2866,716,0
1,104,1267,1540,2273,2294,0
1,105,1267,1540,1553,1892,0
1,106,1267,1540,418,2573,0
1,107,1267,1540,934,921,0
1,108,1267,1540,1110,2712,0
1,109,1267,1540,2995,2463,0
1,110,1267,1540,1600,1625,0
1,111,1267,1540,1709,1757,0
1,112,1267,1540,2713,2480,0
1,113,1267,1540,1522,2371,0
1,114,1267,1540,399,377,0
1,115,1267,1540,791,10,0
1,116,1267,1540,2965,2611,0
1,117,1267,1540,2277,1866,0
1,118,1267,1540,1737,2991,0
1,119,1267,1540,2471,1531,0
1,120,1267,1540,2585,2608,0
1,121,1267,1540,2651,663,0
1,122,1267,1540,2462,1677,0
1,123,1267,1540,1495,2433,0
1,124,1267,1540,189,1325,0
1,125,1267,1540,769,1587,0
1,126,1267,1540,1288,790,0
1,127,1267,1540,657,2187,0
1,128,1267,1540,1479,1795,0
1,129,1267,1540,2779,964,0
1,130,1267,1540,581,2041,0
1,131,1267,1540,925,2455,0
1,132,1267,1540,1068,2336,0
1,133,1267,1540,2083,1507,0
1,134,1267,1540,2042,1648,0
1,135,1267,1540,2461,2760,0
1,136,1267,1540,1641,1100,0
1,137,1267,1540,1300,483,0
1,138,1267,1540,994,2481,0
1,139,1267,1540,2861,1191,0
1,140,1267,1540,2976,185,0
1,141,1267,1540,2990,1221,0
1,142,1267,1540,2333,1152,0
1,143,1267,1540,884,2960,0
1,144,1267,1540,1247,2686,0
1,145,1267,1540,752,2335,0
1,146,1267,1540,103,448,0
1,147,1267,1540,2997,2684,0
1,148,1267,1540,2715,1208,0
1,149,1267,1540,1851,2867,0
1,150,1267,1540,15,1947,0
1,151,1267,1540,385,1667,0
1,152,1267,1540,1325,1646,0
1,153,1267,1540,2860,2335,0
1,154,1267,1540,2469,41,0
2,0,2644,700,317,586,0
2,1,2644,700,1267,1540,0
2,3,2644,700,365,43,0
2,4,2644,700,2462,972,0
2,5,2644,700,1999,768,0
2,6,2644,700,2357,824,0
2,7,2644,700,2984,1506,0
2,8,2644,700,2465,760,0
2,9,2644,700,377,2176,0
2,10,2644,700,776,538,0
2,11,2644,700,2324,491,0
2,12,2644,700,1951,446,0
2,13,2644,700,910,1376,0
2,14,2644,700,2384,250,0
2,15,2644,700,629,1305,0
2,16,2644,700,1009,2906,0
2,17,2644,700,58,1819,0
2,18,2644,700,2824,2447,0
2,19,2644,700,1253,1785,0
2,20,2644,700,29,931,0
2,21,2644,700,2330,2404,0
2,22,2644,700,2945,1445,0
2,23,2644,700,1383,1044,0
2,24,2644,700,911,2978,0
2,25,2644,700,1561,636,0
2,26,2644,700,2958,2891,0
2,27,2644,700,2034,2958,0
2,28,2644,700,1740,1099,0
2,29,2644,700,2935,617,0
2,30,2644,700,1077,284,0
2,31,2644,700,2950,799,0
2,32,2644,700,2083,1715,0
2,33,2644,700,694,1816,0
2,34,2644,700,1299,2225,0
2,35,2644,700,1270,148,0
2,36,2644,700,369,1729,0
2,37,2644,700,11,2031,0
2,38,2644,700,542,908,0
2,39,2644,700,217,579,0
2,40,2644,700,55,1273,0
2,41,2644,700,2707,839,1
2,42,2644,700,1601,727,0
2,43,2644,700,2687,1395,0
2,44,2644,700,1887,1887,0
2,45,2644,700,1954,2563,0
2,46,2644,700,1969,2396,0
2,47,2644,700,485,2098,0
2,48,2644,700,789,881,0
2,49,2644,700,1378,720,0
2,50,2644,700,177,2689,0
2,51,2644,700,1709,1641,0
2,52,2644,700,860,2066,0
2,53,2644,700,1903,1763,0
2,54,2644,700,1575,99,0
2,55,2644,700,890,1988,0
2,56,2644,700,2261,108,0
2,57,2644,700,1040,2076,0
2,58,2644,700,1072,895,0
2,59,2644,700,2361,1606,0
2,60,2644,700,59,2421,0
2,61,2644,700,2786,2717,0
2,62,2644,700,1238,2077,0
2,63,2644,700,1644,2420,0
2,64,2644,700,2382,439,0
2,65,2644,700,1019,2162,0
2,66,2644,700,2886,2626,0
2,67,2644,700,1150,1065,0
2,68,2644,700,933,1050,0
2,69,2644,700,996,2419,0
2,70,2644,700,962,190,0
2,71,2644,700,498,70,0
2,72,2644,700,2100,241,0
2,73,2644,700,2501,2704,0
2,74,2644,700,630,589,0
2,75,2644,700,702,228,0
2,76,2644,700,430,1235,0
2,77,2644,700,1609,1409,0
2,78,2644,700,609,1800,0
2,79,2644,700,1742,561,0
2,80,2644,700,406,730,0
2,81,2644,700,1501,83,0
2,82,2644,700,2630,1536,0
