from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,2602,91,2873,301,0
0,2,2602,91,1540,573,0
0,3,2602,91,1609,298,0
0,4,2602,91,986,2835,0
0,5,2602,91,2176,2320,0
0,6,2602,91,1076,1444,0
0,7,2602,91,1223,2906,0
0,8,2602,91,1711,2064,0
0,9,2602,91,438,396,0
0,10,2602,91,1093,276,0
0,11,2602,91,1201,255,0
0,12,2602,91,131,2795,0
0,13,2602,91,53,2983,0
0,14,2602,91,1717,2493,0
0,15,2602,91,1767,2193,0
0,16,2602,91,1700,2917,0
0,17,2602,91,1969,2727,0
0,18,2602,91,1669,130,0
0,19,2602,91,221,1648,0
0,20,2602,91,1344,1379,0
0,21,2602,91,1204,38,0
0,22,2602,91,868,1981,0
0,23,2602,91,2216,2478,0
0,24,2602,91,536,1746,0
0,25,2602,91,1803,672,0
0,26,2602,91,1796,2664,0
0,27,2602,91,5,487,0
0,28,2602,91,2363,2723,0
0,29,2602,91,2990,1938,0
0,30,2602,91,1762,189,0
0,31,2602,91,1527,526,0
0,32,2602,91,487,1826,0
0,33,2602,91,2352,2100,0
0,34,2602,91,1487,2258,0
0,35,2602,91,90,2926,0
0,36,2602,91,2870,1001,0
0,37,2602,91,2843,1180,0
0,38,2602,91,1083,583,0
0,39,2602,91,2297,2812,0
0,40,2602,91,542,2255,0
0,41,2602,91,1574,631,0
0,42,2602,91,2924,2133,0
0,43,2602,91,1573,194,0
0,44,2602,91,733,343,0
0,45,2602,91,2759,595,0
0,46,2602,91,1281,1152,0
0,47,2602,91,1905,449,0
0,48,2602,91,265,2102,0
0,49,2602,91,958,1556,0
0,50,2602,91,1501,1921,0
0,51,2602,91,737,88,0
0,52,2602,91,902,1876,0
0,53,2602,91,2203,353,0
0,54,2602,91,2317,530,0
0,55,2602,91,2312,2706,0
0,56,2602,91,2926,2224,0
0,57,2602,91,1888,1397,0
0,58,2602,91,2652,726,0
0,59,2602,91,329,2244,0
0,60,2602,91,1672,2188,0
0,61,2602,91,1910,697,0
0,62,2602,91,2819,2348,0
0,63,2602,91,328,1167,0
0,64,2602,91,175,253,0
0,65,2602,91,460,658,0
0,66,2602,91,190,1209,0
0,67,2602,91,331,255,0
0,68,2602,91,2732,1645,0
0,69,2602,91,2552,1686,0
0,70,2602,91,378,502,0
0,71,2602,91,948,1602,0
0,72,2602,91,1974,2133,0
0,73,2602,91,2732,1691,0
0,74,2602,91,572,1401,0
0,75,2602,91,404,337,0
0,76,2602,91,974,627,0
0,77,2602,91,2758,512,0
0,78,2602,91,2420,2227,0
0,79,2602,91,2724,831,0
0,80,2602,91,1409,512,0
0,81,2602,91,1114,217,0
0,82,2602,91,1109,448,0
0,83,2602,91,262,2830,0
0,84,2602,91,1046,1739,0
0,85,2602,91,995,1389,0
0,86,2602,91,1728,1341,0
0,87,2602,91,1646,702,0
0,88,2602,91,2080,1413,0
0,89,2602,91,281,1890,0
0,90,2602,91,242,1601,0
0,91,2602,91,2870,1304,0
0,92,2602,91,1195,900,0
0,93,2602,91,2730,1339,0
0,94,2602,91,1774,1447,0
0,95,2602,91,1414,2334,0
0,96,2602,91,2355,203,0
0,97,2602,91,1273,2190,0
0,98,2602,91,1023,115,0
0,99,2602,91,1552,199,0
0,100,2602,91,286,2157,0
0,101,2602,91,1837,1388,0
0,102,2602,91,2647,1412,0
0,103,2602,91,1543,1246,0
0,104,2602,91,2825,171,0
0,105,2602,91,1644,825,0
0,106,2602,91,2413,1427,0
0,107,2602,91,719,47,0
0,108,2602,91,516,1458,0
0,109,2602,91,1565,2964,0
0,110,2602,91,2182,2262,0
0,111,2602,91,1118,1348,0
0,112,2602,91,666,154,0
0,113,2602,91,2952,2386,0
0,114,2602,91,2949,2148,0
0,115,2602,91,1102,1126,0
