from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,2568,2233,994,2400,0
0,2,2568,2233,391,2080,0
0,3,2568,2233,84,869,0
0,4,2568,2233,2732,1524,0
0,5,2568,2233,1334,1158,0
0,6,2568,2233,1280,367,0
0,7,2568,2233,1984,1162,0
0,8,2568,2233,277,2243,0
0,9,2568,2233,459,982,0
0,10,2568,2233,2027,2718,0
0,11,2568,2233,1296,1406,0
0,12,2568,2233,488,2293,0
0,13,2568,2233,1336,1534,0
0,14,2568,2233,755,2451,0
0,15,2568,2233,1670,1839,0
0,16,2568,2233,409,1188,0
0,17,2568,2233,2576,2515,0
0,18,2568,2233,878,2462,0
0,19,2568,2233,9,1882,0
0,20,2568,2233,90,593,0
0,21,2568,2233,2561,2760,0
0,22,2568,2233,2301,294,0
0,23,2568,2233,1545,841,0
0,24,2568,2233,585,1039,0
0,25,2568,2233,2622,807,0
0,26,2568,2233,2081,1628,0
0,27,2568,2233,307,807,0
0,28,2568,2233,1075,303,0
0,29,2568,2233,2126,1137,0
0,30,2568,2233,366,2418,0
0,31,2568,2233,2716,2171,0
0,32,2568,2233,2870,2875,0
0,33,2568,2233,2111,696,0
0,34,2568,2233,276,29,0
0,35,2568,2233,1778,983,0
0,36,2568,2233,2848,1942,0
0,37,2568,2233,1616,339,0
0,38,2568,2233,657,2067,0
0,39,2568,2233,844,1325,0
0,40,2568,2233,1081,1135,0
0,41,2568,2233,2104,1650,0
0,42,2568,2233,841,1601,0
0,43,2568,2233,1055,2336,0
0,44,2568,2233,2585,807,0
0,45,2568,2233,320,1433,0
0,46,2568,2233,1372,215,0
0,47,2568,2233,1939,767,0
0,48,2568,2233,616,2791,0
0,49,2568,2233,1568,2444,0
0,50,2568,2233,151,2336,0
0,51,2568,2233,2391,2431,1
0,52,2568,2233,986,1414,0
0,53,2568,2233,2224,1298,0
0,54,2568,2233,1410,95,0
0,55,2568,2233,1060,4,0
0,56,2568,2233,1811,1735,0
0,57,2568,2233,2000,2970,0
0,58,2568,2233,81,2508,0
0,59,2568,2233,349,2861,0
0,60,2568,2233,640,268,0
0,61,2568,2233,1557,2911,0
0,62,2568,2233,1114,1047,0
0,63,2568,2233,1630,2924,0
0,64,2568,2233,1789,1771,0
0,65,2568,2233,1076,1314,0
0,66,2568,2233,1782,1065,0
0,67,2568,2233,2953,906,0
0,68,2568,2233,1946,510,0
0,69,2568,2233,2145,156,0
0,70,2568,2233,220,1390,0
0,71,2568,2233,2012,2600,0
0,72,2568,2233,195,1886,0
0,73,2568,2233,2704,1168,0
0,74,2568,2233,2571,986,0
0,75,2568,2233,341,1753,0
0,76,2568,2233,503,2789,0
0,77,2568,2233,1847,1608,0
