from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,155,2426,316,1057,0
0,2,155,2426,2357,600,0
0,3,155,2426,1592,23,0
0,4,155,2426,2488,1076,0
0,5,155,2426,447,2140,0
0,6,155,2426,2977,2703,0
0,7,155,2426,117,1810,0
0,8,155,2426,664,2674,0
0,9,155,2426,1623,1860,0
0,10,155,2426,1486,2308,0
0,11,155,2426,233,703,0
0,12,155,2426,285,1413,0
0,13,155,2426,2232,1075,0
0,14,155,2426,1973,200,0
0,15,155,2426,2610,2441,0
0,16,155,2426,1192,1333,0
0,17,155,2426,2236,773,0
0,18,155,2426,1977,2206,0
0,19,155,2426,215,1645,0
0,20,155,2426,2994,2571,0
0,21,155,2426,1908,2287,0
0,22,155,2426,906,524,0
0,23,155,2426,2053,352,0
0,24,155,2426,1545,145,0
0,25,155,2426,1265,768,0
0,26,155,2426,2843,2775,0
0,27,155,2426,2236,1834,0
0,28,155,2426,35,1922,0
0,29,155,2426,645,1292,0
0,30,155,2426,2002,2857,0
0,31,155,2426,1254,2465,0
0,32,155,2426,2129,1068,0
0,33,155,2426,1218,2253,0
0,34,155,2426,1391,1368,0
0,35,155,2426,1478,1192,0
0,36,155,2426,833,2919,0
0,37,155,2426,88,2755,0
0,38,155,2426,207,806,0
0,39,155,2426,1420,566,0
0,40,155,2426,2759,1382,0
0,41,155,2426,834,102,0
0,42,155,2426,2692,1632,0
0,43,155,2426,2096,769,0
0,44,155,2426,2044,683,0
0,45,155,2426,524,1893,0
0,46,155,2426,1886,2353,0
0,47,155,2426,2823,1097,0
0,48,155,2426,2494,1732,0
0,49,155,2426,1244,2512,0
0,50,155,2426,1527,2046,0
0,51,155,2426,67,1754,0
0,52,155,2426,261,253,0
0,53,155,2426,1244,86,0
0,54,155,2426,1341,277,0
0,55,155,2426,2601,2993,0
0,56,155,2426,454,1664,0
0,57,155,2426,1073,1626,0
0,58,155,2426,776,802,0
0,59,155,2426,1350,239,0
0,60,155,2426,1795,1770,0
0,61,155,2426,1753,2107,0
0,62,155,2426,191,630,0
0,63,155,2426,2508,305,0
0,64,155,2426,209,2480,1
0,65,155,2426,1673,497,0
0,66,155,2426,527,378,0
0,67,155,2426,584,922,0
0,68,155,2426,2438,46,0
0,69,155,2426,1724,667,0
0,70,155,2426,5,2541,0
0,71,155,2426,2932,87,0
0,72,155,2426,2721,1261,0
0,73,155,2426,1998,87,0
0,74,155,2426,2725,2530,0
0,75,155,2426,945,2831,0
0,76,155,2426,1714,1958,0
0,77,155,2426,123,1798,0
0,78,155,2426,2305,2743,0
0,79,155,2426,387,2884,0
0,80,155,2426,2523,2293,0
0,81,155,2426,1973,1301,0
0,82,155,2426,3000,1752,0
0,83,155,2426,926,886,0
0,84,155,2426,2157,1199,0
0,85,155,2426,1429,98,0
0,86,155,2426,1026,381,0
0,87,155,2426,829,2509,0
0,88,155,2426,168,1507,0
