from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,2850,2716,91,2887,0
0,2,2850,2716,1194,1835,0
0,3,2850,2716,2100,1041,0
0,4,2850,2716,1821,2821,0
0,5,2850,2716,2712,2644,0
0,6,2850,2716,1564,552,0
0,7,2850,2716,369,2224,0
0,8,2850,2716,1432,2631,0
0,9,2850,2716,863,1114,0
0,10,2850,2716,789,202,0
0,11,2850,2716,2558,1479,0
0,12,2850,2716,2542,2602,0
0,13,2850,2716,663,376,0
0,14,2850,2716,933,2070,0
0,15,2850,2716,1063,722,0
0,16,2850,2716,1035,2129,0
0,17,2850,2716,919,247,0
0,18,2850,2716,1751,1702,0
0,19,2850,2716,2056,2037,0
0,20,2850,2716,2476,2834,0
0,21,2850,2716,1971,1837,0
0,22,2850,2716,1972,2984,0
0,23,2850,2716,2777,188,0
0,24,2850,2716,1662,570,0
0,25,2850,2716,442,542,0
0,26,2850,2716,2374,1920,0
0,27,2850,2716,2900,2987,1
0,28,2850,2716,2900,1657,0
0,29,2850,2716,1600,1344,0
0,30,2850,2716,321,1069,0
0,31,2850,2716,101,1274,0
0,32,2850,2716,2306,2851,0
0,33,2850,2716,74,2104,0
0,34,2850,2716,1802,771,0
0,35,2850,2716,1324,1050,0
0,36,2850,2716,647,935,0
0,37,2850,2716,2303,1540,0
0,38,2850,2716,91,834,0
0,39,2850,2716,1472,1051,0
0,40,2850,2716,957,398,0
0,41,2850,2716,634,2591,0
0,42,2850,2716,567,1850,0
0,43,2850,2716,479,2865,0
0,44,2850,2716,1680,938,0
0,45,2850,2716,1389,843,0
0,46,2850,2716,917,520,0
0,47,2850,2716,413,1257,0
0,48,2850,2716,1076,2908,0
0,49,2850,2716,842,1822,0
0,50,2850,2716,216,2444,0
0,51,2850,2716,78,445,0
0,52,2850,2716,533,2514,0
0,53,2850,2716,2085,306,0
0,54,2850,2716,42,1744,0
0,55,2850,2716,1540,1356,0
0,56,2850,2716,2710,2905,0
0,57,2850,2716,2197,259,0
0,58,2850,2716,2189,2298,0
0,59,2850,2716,2925,307,0
0,60,2850,2716,205,1361,0
0,61,2850,2716,677,2512,0
0,62,2850,2716,2629,337,0
0,63,2850,2716,2787,17,0
0,64,2850,2716,1201,1180,0
0,65,2850,2716,2369,582,0
0,66,2850,2716,2171,891,0
0,67,2850,2716,2238,2521,0
0,68,2850,2716,531,1193,0
0,69,2850,2716,2834,333,0
0,70,2850,2716,1015,702,0
0,71,2850,2716,2446,2693,0
0,72,2850,2716,1396,2956,0
0,73,2850,2716,273,941,0
0,74,2850,2716,1486,993,0
0,75,2850,2716,2065,2685,0
0,76,2850,2716,441,407,0
0,77,2850,2716,97,724,0
0,78,2850,2716,2270,2896,0
0,79,2850,2716,2005,2863,0
0,80,2850,2716,1187,1180,0
0,81,2850,2716,1273,2893,0
0,82,2850,2716,916,2167,0
0,83,2850,2716,1385,1992,0
0,84,2850,2716,539,1630,0
0,85,2850,2716,1390,2539,0
0,86,2850,2716,472,1442,0
0,87,2850,2716,2555,26,0
0,88,2850,2716,2844,2006,0
0,89,2850,2716,1711,222,0
0,90,2850,2716,2595,2769,0
0,91,2850,2716,1887,554,0
1,0,91,2887,2850,2716,0
1,2,91,2887,1194,1835,0
1,3,91,2887,2100,1041,0
1,4,91,2887,1821,2821,0
1,5,91,2887,2712,2644,0
1,6,91,2887,1564,552,0
1,7,91,2887,369,2224,0
1,8,91,2887,1432,2631,0
1,9,91,2887,863,1114,0
1,10,91,2887,789,202,0
1,11,91,2887,2558,1479,0
1,12,91,2887,2542,2602,0
1,13,91,2887,663,376,0
1,14,91,2887,933,2070,0
1,15,91,2887,1063,722,0
1,16,91,2887,1035,2129,0
1,17,91,2887,919,247,0
1,18,91,2887,1751,1702,0
1,19,91,2887,2056,2037,0
1,20,91,2887,2476,2834,0
1,21,91,2887,1971,1837,0
1,22,91,2887,1972,2984,0
1,23,91,2887,2777,188,0
1,24,91,2887,1662,570,0
1,25,91,2887,442,542,0
1,26,91,2887,2374,1920,0
1,27,91,2887,2900,2987,0
1,28,91,2887,2900,1657,0
1,29,91,2887,1600,1344,0
1,30,91,2887,321,1069,0
1,31,91,2887,101,1274,0
1,32,91,2887,2306,2851,0
1,33,91,2887,74,2104,0
1,34,91,2887,1802,771,0
1,35,91,2887,1324,1050,0
1,36,91,2887,647,935,0
1,37,91,2887,2303,1540,0
1,38,91,2887,91,834,0
1,39,91,2887,1472,1051,0
1,40,91,2887,957,398,0
1,41,91,2887,634,2591,0
1,42,91,2887,567,1850,0
1,43,91,2887,479,2865,0
1,44,91,2887,1680,938,0
1,45,91,2887,1389,843,0
1,46,91,2887,917,520,0
1,47,91,2887,413,1257,0
1,48,91,2887,1076,2908,0
1,49,91,2887,842,1822,0
1,50,91,2887,216,2444,1
1,51,91,2887,78,445,0
1,52,91,2887,533,2514,0
1,53,91,2887,2085,306,0
1,54,91,2887,42,1744,0
1,55,91,2887,1540,1356,0
1,56,91,2887,2710,2905,0
1,57,91,2887,2197,259,0
1,58,91,2887,2189,2298,0
1,59,91,2887,2925,307,0
1,60,91,2887,205,1361,0
1,61,91,2887,677,2512,0
1,62,91,2887,2629,337,0
1,63,91,2887,2787,17,0
1,64,91,2887,1201,1180,0
1,65,91,2887,2369,582,0
1,66,91,2887,2171,891,0
1,67,91,2887,2238,2521,0
1,68,91,2887,531,1193,0
1,69,91,2887,2834,333,0
1,70,91,2887,1015,702,0
1,71,91,2887,2446,2693,0
1,72,91,2887,1396,2956,0
1,73,91,2887,273,941,0
1,74,91,2887,1486,993,0
1,75,91,2887,2065,2685,0
1,76,91,2887,441,407,0
1,77,91,2887,97,724,0
1,78,91,2887,2270,2896,0
