from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,2776,2045,1528,2624,0
0,2,2776,2045,1651,120,0
0,3,2776,2045,34,1414,0
0,4,2776,2045,2516,82,0
0,5,2776,2045,1256,2800,0
0,6,2776,2045,1844,1018,0
0,7,2776,2045,1464,1604,0
0,8,2776,2045,2428,2709,0
0,9,2776,2045,1961,1433,0
0,10,2776,2045,2620,2110,0
0,11,2776,2045,1395,1283,0
0,12,2776,2045,985,2186,0
0,13,2776,2045,504,1288,0
0,14,2776,2045,1304,1257,0
0,15,2776,2045,839,2944,0
0,16,2776,2045,2881,2612,0
0,17,2776,2045,2859,19,0
0,18,2776,2045,2402,1541,0
0,19,2776,2045,2746,2654,0
0,20,2776,2045,2520,2534,0
0,21,2776,2045,218,490,0
0,22,2776,2045,2514,2280,0
0,23,2776,2045,1292,1956,0
0,24,2776,2045,706,914,0
0,25,2776,2045,1564,1683,0
0,26,2776,2045,2077,2966,0
0,27,2776,2045,1061,411,0
0,28,2776,2045,2449,2882,0
0,29,2776,2045,422,1782,0
0,30,2776,2045,931,1275,0
0,31,2776,2045,2737,409,0
0,32,2776,2045,944,997,0
0,33,2776,2045,985,2191,0
0,34,2776,2045,1924,550,0
0,35,2776,2045,2105,2768,0
0,36,2776,2045,833,2964,0
0,37,2776,2045,2190,448,0
0,38,2776,2045,1733,2943,0
0,39,2776,2045,2469,486,0
0,40,2776,2045,1609,582,0
0,41,2776,2045,2900,1257,0
0,42,2776,2045,2927,874,0
0,43,2776,2045,1738,2868,0
0,44,2776,2045,2686,1158,0
0,45,2776,2045,1508,941,0
0,46,2776,2045,1190,2129,0
0,47,2776,2045,817,1098,0
0,48,2776,2045,2183,85,0
0,49,2776,2045,2050,564,0
0,50,2776,2045,614,2772,0
0,51,2776,2045,2964,978,0
0,52,2776,2045,2954,2521,0
0,53,2776,2045,2109,1687,0
0,54,2776,2045,786,138,0
0,55,2776,2045,2942,2847,0
0,56,2776,2045,987,266,0
0,57,2776,2045,1328,2681,0
0,58,2776,2045,2934,2254,0
0,59,2776,2045,803,1550,0
0,60,2776,2045,1930,664,0
0,61,2776,2045,2805,2294,0
0,62,2776,2045,709,58,0
0,63,2776,2045,2020,888,0
0,64,2776,2045,2463,1561,0
0,65,2776,2045,113,498,0
0,66,2776,2045,1483,1622,0
0,67,2776,2045,864,1675,0
0,68,2776,2045,1306,1259,0
0,69,2776,2045,1768,2501,0
0,70,2776,2045,2691,2566,0
0,71,2776,2045,1601,1418,0
0,72,2776,2045,2837,695,0
0,73,2776,2045,2165,2692,0
0,74,2776,2045,2041,2426,0
0,75,2776,2045,917,2950,0
0,76,2776,2045,461,919,0
0,77,2776,2045,2370,171,0
0,78,2776,2045,759,864,0
0,79,2776,2045,1957,335,0
0,80,2776,2045,1642,884,0
0,81,2776,2045,1504,162,0
0,82,2776,2045,2826,134,0
0,83,2776,2045,2873,2461,0
0,84,2776,2045,2941,2483,0
0,85,2776,2045,2862,2219,0
0,86,2776,2045,1686,2306,0
0,87,2776,2045,685,1484,0
0,88,2776,2045,2920,1733,0
0,89,2776,2045,155,1919,0
0,90,2776,2045,424,1478,0
0,91,2776,2045,324,634,0
0,92,2776,2045,1389,2269,0
0,93,2776,2045,1498,1756,0
0,94,2776,2045,510,459,0
0,95,2776,2045,2751,2877,0
0,96,2776,2045,762,320,0
0,97,2776,2045,2906,2027,1
0,98,2776,2045,1693,87,0
0,99,2776,2045,1219,1849,0
0,100,2776,2045,1678,383,0
0,101,2776,2045,1903,905,0
0,102,2776,2045,2190,2358,0
0,103,2776,2045,756,2232,0
0,104,2776,2045,1719,728,0
0,105,2776,2045,2432,2644,0
0,106,2776,2045,1784,358,0
0,107,2776,2045,2094,2666,0
0,108,2776,2045,666,1701,0
0,109,2776,2045,456,1950,0
