from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,739,2686,1152,172,0
0,2,739,2686,1360,1307,0
0,3,739,2686,426,1789,0
0,4,739,2686,733,678,0
0,5,739,2686,2287,1400,0
0,6,739,2686,1560,1420,0
0,7,739,2686,1275,1398,0
0,8,739,2686,499,2406,0
0,9,739,2686,2224,2920,0
0,10,739,2686,1980,1108,0
0,11,739,2686,86,1682,0
0,12,739,2686,2723,2726,0
0,13,739,2686,2058,144,0
0,14,739,2686,813,2796,0
0,15,739,2686,2232,2925,0
0,16,739,2686,804,407,0
0,17,739,2686,457,366,0
0,18,739,2686,2285,80,0
0,19,739,2686,2941,994,0
0,20,739,2686,2386,1848,0
0,21,739,2686,1929,2514,0
0,22,739,2686,2461,2674,0
0,23,739,2686,1939,1419,0
0,24,739,2686,185,1369,0
0,25,739,2686,1424,1292,0
0,26,739,2686,105,1724,0
0,27,739,2686,1325,616,0
0,28,739,2686,1077,2236,0
0,29,739,2686,2872,648,0
0,30,739,2686,1359,258,0
0,31,739,2686,2647,2604,0
0,32,739,2686,250,1065,0
0,33,739,2686,2515,443,0
0,34,739,2686,70,1247,0
0,35,739,2686,2849,1480,0
0,36,739,2686,1862,1223,0
0,37,739,2686,2691,275,0
0,38,739,2686,1774,1738,0
0,39,739,2686,1169,1717,0
0,40,739,2686,1345,2106,0
0,41,739,2686,98,1823,0
0,42,739,2686,2223,1856,0
0,43,739,2686,1917,2726,0
0,44,739,2686,708,1598,0
0,45,739,2686,2533,2497,0
0,46,739,2686,2307,356,0
0,47,739,2686,1096,219,0
0,48,739,2686,1905,1256,0
0,49,739,2686,1092,1062,0
0,50,739,2686,2975,655,0
0,51,739,2686,417,1653,0
0,52,739,2686,1621,1723,0
0,53,739,2686,915,2174,0
0,54,739,2686,1015,2768,0
0,55,739,2686,2180,1711,0
0,56,739,2686,78,1010,0
0,57,739,2686,2880,377,0
0,58,739,2686,2835,1341,0
0,59,739,2686,2541,1979,0
0,60,739,2686,2087,1353,0
0,61,739,2686,1927,5,0
0,62,739,2686,1007,2732,0
0,63,739,2686,2621,2992,0
0,64,739,2686,1962,2934,0
0,65,739,2686,543,1753,0
0,66,739,2686,337,2046,0
0,67,739,2686,837,1247,0
0,68,739,2686,2961,2411,0
0,69,739,2686,1967,595,0
0,70,739,2686,814,902,0
0,71,739,2686,648,2868,0
0,72,739,2686,2526,2004,0
0,73,739,2686,1143,1040,0
0,74,739,2686,842,75,0
0,75,739,2686,1598,558,0
0,76,739,2686,2432,2891,0
0,77,739,2686,1503,914,0
0,78,739,2686,2260,597,0
