from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,2641,1327,662,2993,0
0,2,2641,1327,615,2383,0
0,3,2641,1327,1877,2151,0
0,4,2641,1327,2016,336,0
0,5,2641,1327,2842,987,0
0,6,2641,1327,398,1896,0
0,7,2641,1327,509,2664,0
0,8,2641,1327,2879,2147,0
0,9,2641,1327,1945,324,0
0,10,2641,1327,1061,699,0
0,11,2641,1327,2838,2611,0
0,12,2641,1327,2253,1257,0
0,13,2641,1327,2283,1164,0
0,14,2641,1327,724,2938,0
0,15,2641,1327,1489,1374,0
0,16,2641,1327,2936,592,0
0,17,2641,1327,669,1078,0
0,18,2641,1327,2122,1379,0
0,19,2641,1327,2727,1031,0
0,20,2641,1327,277,1265,0
0,21,2641,1327,1195,938,0
0,22,2641,1327,1971,2788,0
0,23,2641,1327,2115,1004,0
0,24,2641,1327,1548,387,0
0,25,2641,1327,1811,10,0
0,26,2641,1327,1645,2569,0
0,27,2641,1327,1430,62,0
0,28,2641,1327,158,2712,0
0,29,2641,1327,1051,484,0
0,30,2641,1327,1280,1465,0
0,31,2641,1327,1400,2518,0
0,32,2641,1327,306,1620,0
0,33,2641,1327,558,669,0
0,34,2641,1327,755,1553,0
0,35,2641,1327,2977,591,0
0,36,2641,1327,2536,1300,0
0,37,2641,1327,2347,1043,0
0,38,2641,1327,356,928,0
0,39,2641,1327,1664,2778,0
0,40,2641,1327,2227,591,0
0,41,2641,1327,2603,2250,0
0,42,2641,1327,382,1616,0
0,43,2641,1327,302,214,0
0,44,2641,1327,2700,1773,0
0,45,2641,1327,1683,196,0
0,46,2641,1327,1361,2369,0
0,47,2641,1327,457,1459,0
0,48,2641,1327,223,728,0
0,49,2641,1327,2015,1072,0
0,50,2641,1327,552,926,0
0,51,2641,1327,2758,1324,1
0,52,2641,1327,2974,1390,0
0,53,2641,1327,1087,1962,0
0,54,2641,1327,2976,330,0
0,55,2641,1327,1606,1553,0
0,56,2641,1327,970,1200,0
0,57,2641,1327,88,1132,0
0,58,2641,1327,646,255,0
0,59,2641,1327,1641,1507,0
0,60,2641,1327,2901,1398,0
0,61,2641,1327,2619,846,0
0,62,2641,1327,1576,1534,0
0,63,2641,1327,143,1397,0
0,64,2641,1327,2358,586,0
0,65,2641,1327,643,1161,0
0,66,2641,1327,2160,2811,0
0,67,2641,1327,1984,972,0
0,68,2641,1327,1761,2265,0
0,69,2641,1327,1284,416,0
0,70,2641,1327,703,1190,0
0,71,2641,1327,1959,1086,0
0,72,2641,1327,2917,2557,0
0,73,2641,1327,1617,2570,0
0,74,2641,1327,2289,1602,0
0,75,2641,1327,1195,1800,0
0,76,2641,1327,2195,680,0
0,77,2641,1327,685,310,0
0,78,2641,1327,937,705,0
0,79,2641,1327,1598,1718,0
0,80,2641,1327,2362,756,0
0,81,2641,1327,1291,1911,0
0,82,2641,1327,1767,810,0
0,83,2641,1327,2100,2544,0
0,84,2641,1327,1328,2148,0
0,85,2641,1327,2419,214,0
0,86,2641,1327,2860,2516,0
0,87,2641,1327,1456,1862,0
0,88,2641,1327,112,2863,0
0,89,2641,1327,733,390,0
0,90,2641,1327,1886,112,0
0,91,2641,1327,2979,1631,0
0,92,2641,1327,1191,314,0
0,93,2641,1327,761,241,0
0,94,2641,1327,485,278,0
0,95,2641,1327,181,1186,0
0,96,2641,1327,479,2898,0
0,97,2641,1327,471,2208,0
0,98,2641,1327,562,2048,0
0,99,2641,1327,1738,2702,0
0,100,2641,1327,455,343,0
0,101,2641,1327,2973,1764,0
0,102,2641,1327,1302,402,0
0,103,2641,1327,261,1858,0
0,104,2641,1327,2838,542,0
0,105,2641,1327,241,2737,0
0,106,2641,1327,1557,2733,0
0,107,2641,1327,595,558,0
0,108,2641,1327,2234,2932,0
0,109,2641,1327,1578,1795,0
0,110,2641,1327,2805,2831,0
0,111,2641,1327,2033,1849,0
0,112,2641,1327,2899,835,0
0,113,2641,1327,1123,854,0
0,114,2641,1327,413,1114,0
0,115,2641,1327,1116,146,0
0,116,2641,1327,2937,1096,0
0,117,2641,1327,1468,1487,0
0,118,2641,1327,2031,1526,0
0,119,2641,1327,1620,675,0
0,120,2641,1327,1350,2066,0
0,121,2641,1327,911,2503,0
0,122,2641,1327,311,1833,0
0,123,2641,1327,1031,824,0
0,124,2641,1327,2093,372,0
0,125,2641,1327,1926,7,0
0,126,2641,1327,136,284,0
0,127,2641,1327,1472,298,0
0,128,2641,1327,102,21,0
0,129,2641,1327,2192,787,0
0,130,2641,1327,2813,2421,0
0,131,2641,1327,620,205,0
1,0,662,2993,2641,1327,0
1,2,662,2993,615,2383,0
1,3,662,2993,1877,2151,0
1,4,662,2993,2016,336,0
1,5,662,2993,2842,987,0
1,6,662,2993,398,1896,0
1,7,662,2993,509,2664,0
1,8,662,2993,2879,2147,0
1,9,662,2993,1945,324,0
1,10,662,2993,1061,699,0
1,11,662,2993,2838,2611,0
1,12,662,2993,2253,1257,0
1,13,662,2993,2283,1164,0
1,14,662,2993,724,2938,0
1,15,662,2993,1489,1374,0
1,16,662,2993,2936,592,0
1,17,662,2993,669,1078,0
1,18,662,2993,2122,1379,0
1,19,662,2993,2727,1031,0
1,20,662,2993,277,1265,0
1,21,662,2993,1195,938,0
1,22,662,2993,1971,2788,0
1,23,662,2993,2115,1004,0
1,24,662,2993,1548,387,0
1,25,662,2993,1811,10,0
1,26,662,2993,1645,2569,0
1,27,662,2993,1430,62,0
1,28,662,2993,158,2712,0
1,29,662,2993,1051,484,0
1,30,662,2993,1280,1465,0
1,31,662,2993,1400,2518,0
1,32,662,2993,306,1620,0
1,33,662,2993,558,669,0
1,34,662,2993,755,1553,0
1,35,662,2993,2977,591,0
1,36,662,2993,2536,1300,0
1,37,662,2993,2347,1043,0
1,38,662,2993,356,928,0
1,39,662,2993,1664,2778,0
1,40,662,2993,2227,591,0
1,41,662,2993,2603,2250,0
1,42,662,2993,382,1616,0
1,43,662,2993,302,214,0
1,44,662,2993,2700,1773,0
1,45,662,2993,1683,196,0
1,46,662,2993,1361,2369,0
1,47,662,2993,457,1459,0
1,48,662,2993,223,728,0
1,49,662,2993,2015,1072,0
1,50,662,2993,552,926,0
1,51,662,2993,2758,1324,0
1,52,662,2993,2974,1390,0
1,53,662,2993,1087,1962,0
1,54,662,2993,2976,330,0
1,55,662,2993,1606,1553,0
1,56,662,2993,970,1200,0
1,57,662,2993,88,1132,0
1,58,662,2993,646,255,0
1,59,662,2993,1641,1507,0
1,60,662,2993,2901,1398,0
1,61,662,2993,2619,846,0
1,62,662,2993,1576,1534,0
1,63,662,2993,143,1397,0
1,64,662,2993,2358,586,0
1,65,662,2993,643,1161,0
1,66,662,2993,2160,2811,0
1,67,662,2993,1984,972,0
1,68,662,2993,1761,2265,0
1,69,662,2993,1284,416,0
1,70,662,2993,703,1190,0
1,71,662,2993,1959,1086,0
1,72,662,2993,2917,2557,0
1,73,662,2993,1617,2570,0
1,74,662,2993,2289,1602,0
1,75,662,2993,1195,1800,0
1,76,662,2993,2195,680,0
1,77,662,2993,685,310,0
1,78,662,2993,937,705,0
1,79,662,2993,1598,1718,0
1,80,662,2993,2362,756,0
1,81,662,2993,1291,1911,0
1,82,662,2993,1767,810,0
1,83,662,2993,2100,2544,0
1,84,662,2993,1328,2148,0
1,85,662,2993,2419,214,0
1,86,662,2993,2860,2516,0
1,87,662,2993,1456,1862,0
1,88,662,2993,112,2863,0
1,89,662,2993,733,390,0
1,90,662,2993,1886,112,0
1,91,662,2993,2979,1631,0
1,92,662,2993,1191,314,0
1,93,662,2993,761,241,0
1,94,662,2993,485,278,0
1,95,662,2993,181,1186,0
1,96,662,2993,479,2898,1
1,97,662,2993,471,2208,0
1,98,662,2993,562,2048,0
1,99,662,2993,1738,2702,0
1,100,662,2993,455,343,0
1,101,662,2993,2973,1764,0
1,102,662,2993,1302,402,0
1,103,662,2993,261,1858,0
1,104,662,2993,2838,542,0
1,105,662,2993,241,2737,0
1,106,662,2993,1557,2733,0
1,107,662,2993,595,558,0
1,108,662,2993,2234,2932,0
1,109,662,2993,1578,1795,0
1,110,662,2993,2805,2831,0
1,111,662,2993,2033,1849,0
1,112,662,2993,2899,835,0
1,113,662,2993,1123,854,0
1,114,662,2993,413,1114,0
1,115,662,2993,1116,146,0
1,116,662,2993,2937,1096,0
1,117,662,2993,1468,1487,0
1,118,662,2993,2031,1526,0
1,119,662,2993,1620,675,0
1,120,662,2993,1350,2066,0
1,121,662,2993,911,2503,0
1,122,662,2993,311,1833,0
1,123,662,2993,1031,824,0
1,124,662,2993,2093,372,0
1,125,662,2993,1926,7,0
1,126,662,2993,136,284,0
1,127,662,2993,1472,298,0
1,128,662,2993,102,21,0
1,129,662,2993,2192,787,0
1,130,662,2993,2813,2421,0
1,131,662,2993,620,205,0
2,0,615,2383,2641,1327,0
2,1,615,2383,662,2993,0
2,3,615,2383,1877,2151,0
2,4,615,2383,2016,336,0
2,5,615,2383,2842,987,0
2,6,615,2383,398,1896,0
2,7,615,2383,509,2664,0
2,8,615,2383,2879,2147,0
2,9,615,2383,1945,324,0
2,10,615,2383,1061,699,0
2,11,615,2383,2838,2611,0
2,12,615,2383,2253,1257,0
2,13,615,2383,2283,1164,0
2,14,615,2383,724,2938,0
2,15,615,2383,1489,1374,0
2,16,615,2383,2936,592,0
2,17,615,2383,669,1078,0
2,18,615,2383,2122,1379,0
2,19,615,2383,2727,1031,0
2,20,615,2383,277,1265,0
2,21,615,2383,1195,938,0
2,22,615,2383,1971,2788,0
2,23,615,2383,2115,1004,0
2,24,615,2383,1548,387,0
2,25,615,2383,1811,10,0
2,26,615,2383,1645,2569,0
2,27,615,2383,1430,62,0
2,28,615,2383,158,2712,0
2,29,615,2383,1051,484,0
2,30,615,2383,1280,1465,0
2,31,615,2383,1400,2518,0
2,32,615,2383,306,1620,0
2,33,615,2383,558,669,0
2,34,615,2383,755,1553,0
2,35,615,2383,2977,591,0
2,36,615,2383,2536,1300,0
2,37,615,2383,2347,1043,0
2,38,615,2383,356,928,0
2,39,615,2383,1664,2778,0
2,40,615,2383,2227,591,0
2,41,615,2383,2603,2250,0
2,42,615,2383,382,1616,0
2,43,615,2383,302,214,0
2,44,615,2383,2700,1773,0
2,45,615,2383,1683,196,0
2,46,615,2383,1361,2369,0
2,47,615,2383,457,1459,0
2,48,615,2383,223,728,0
2,49,615,2383,2015,1072,0
2,50,615,2383,552,926,0
2,51,615,2383,2758,1324,0
2,52,615,2383,2974,1390,0
2,53,615,2383,1087,1962,0
2,54,615,2383,2976,330,0
2,55,615,2383,1606,1553,0
2,56,615,2383,970,1200,0
2,57,615,2383,88,1132,0
2,58,615,2383,646,255,0
2,59,615,2383,1641,1507,0
2,60,615,2383,2901,1398,0
