from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,1441,913,794,398,0
0,2,1441,913,1445,1255,0
0,3,1441,913,5,2452,0
0,4,1441,913,2770,1739,0
0,5,1441,913,2236,398,0
0,6,1441,913,2438,1072,0
0,7,1441,913,2734,590,0
0,8,1441,913,2923,2079,0
0,9,1441,913,458,1588,0
0,10,1441,913,2340,1465,0
0,11,1441,913,352,1199,0
0,12,1441,913,2360,291,0
0,13,1441,913,2642,2010,0
0,14,1441,913,2909,1230,0
0,15,1441,913,2790,1972,0
0,16,1441,913,812,1629,0
0,17,1441,913,2423,781,0
0,18,1441,913,1936,2275,0
0,19,1441,913,208,238,0
0,20,1441,913,1439,966,0
0,21,1441,913,723,1242,0
0,22,1441,913,2520,1359,0
0,23,1441,913,448,2237,0
0,24,1441,913,1752,1430,0
0,25,1441,913,57,152,0
0,26,1441,913,1203,469,0
0,27,1441,913,1121,2722,0
0,28,1441,913,2357,446,0
0,29,1441,913,66,2026,0
0,30,1441,913,2235,176,0
0,31,1441,913,1909,1322,0
0,32,1441,913,1531,1882,0
0,33,1441,913,1296,1991,0
0,34,1441,913,1026,2232,0
0,35,1441,913,141,1567,0
0,36,1441,913,1718,780,0
0,37,1441,913,2818,1797,0
0,38,1441,913,1903,76,0
0,39,1441,913,1121,558,0
0,40,1441,913,168,415,0
0,41,1441,913,1098,389,0
0,42,1441,913,2764,2109,0
0,43,1441,913,2145,997,0
0,44,1441,913,1987,2391,0
0,45,1441,913,2865,602,0
0,46,1441,913,2518,1955,0
0,47,1441,913,2180,2078,0
0,48,1441,913,1771,846,0
0,49,1441,913,0,2700,0
0,50,1441,913,409,559,0
0,51,1441,913,1617,1622,0
0,52,1441,913,870,2214,0
0,53,1441,913,2047,1290,0
0,54,1441,913,1743,2857,0
0,55,1441,913,438,2567,0
0,56,1441,913,2239,2444,0
0,57,1441,913,2724,2136,0
0,58,1441,913,2582,463,0
0,59,1441,913,2268,540,0
0,60,1441,913,2251,246,0
0,61,1441,913,887,1790,0
0,62,1441,913,554,2723,0
0,63,1441,913,2091,1304,0
0,64,1441,913,33,1904,0
0,65,1441,913,411,2609,0
0,66,1441,913,374,15,0
0,67,1441,913,757,1835,0
0,68,1441,913,2446,992,0
0,69,1441,913,336,663,0
0,70,1441,913,1048,1614,0
0,71,1441,913,2254,730,0
0,72,1441,913,518,971,0
0,73,1441,913,1686,2305,0
0,74,1441,913,2244,2651,0
0,75,1441,913,1312,2878,0
0,76,1441,913,619,1556,0
0,77,1441,913,2283,752,0
0,78,1441,913,1595,1403,0
0,79,1441,913,2394,723,0
0,80,1441,913,720,2690,0
0,81,1441,913,2986,1787,0
0,82,1441,913,298,1860,0
0,83,1441,913,1008,1391,0
0,84,1441,913,1288,77,0
0,85,1441,913,60,1295,0
0,86,1441,913,1867,24,0
0,87,1441,913,1968,38,0
0,88,1441,913,2853,1289,0
0,89,1441,913,2899,2642,0
0,90,1441,913,1142,2741,0
0,91,1441,913,1764,667,0
0,92,1441,913,453,637,0
0,93,1441,913,1130,938,0
0,94,1441,913,30,1253,0
0,95,1441,913,1261,1426,0
0,96,1441,913,699,1631,0
0,97,1441,913,1455,1784,0
0,98,1441,913,772,1047,0
0,99,1441,913,1963,174,0
0,100,1441,913,1878,585,0
0,101,1441,913,2561,221,0
0,102,1441,913,1840,120,0
0,103,1441,913,1152,998,1
0,104,1441,913,1558,1528,0
0,105,1441,913,1078,11,0
0,106,1441,913,1826,2433,0
0,107,1441,913,1657,1682,0
0,108,1441,913,1033,1650,0
0,109,1441,913,2737,2838,0
1,0,794,398,1441,913,0
1,2,794,398,1445,1255,0
1,3,794,398,5,2452,0
1,4,794,398,2770,1739,0
1,5,794,398,2236,398,0
1,6,794,398,2438,1072,0
1,7,794,398,2734,590,0
1,8,794,398,2923,2079,0
1,9,794,398,458,1588,0
1,10,794,398,2340,1465,0
1,11,794,398,352,1199,0
1,12,794,398,2360,291,0
1,13,794,398,2642,2010,0
1,14,794,398,2909,1230,0
1,15,794,398,2790,1972,0
1,16,794,398,812,1629,0
1,17,794,398,2423,781,0
1,18,794,398,1936,2275,0
1,19,794,398,208,238,0
1,20,794,398,1439,966,0
1,21,794,398,723,1242,0
1,22,794,398,2520,1359,0
1,23,794,398,448,2237,0
1,24,794,398,1752,1430,0
1,25,794,398,57,152,0
1,26,794,398,1203,469,0
1,27,794,398,1121,2722,0
1,28,794,398,2357,446,0
1,29,794,398,66,2026,0
1,30,794,398,2235,176,0
1,31,794,398,1909,1322,0
1,32,794,398,1531,1882,0
1,33,794,398,1296,1991,0
1,34,794,398,1026,2232,0
1,35,794,398,141,1567,0
1,36,794,398,1718,780,0
1,37,794,398,2818,1797,0
1,38,794,398,1903,76,0
1,39,794,398,1121,558,0
1,40,794,398,168,415,0
1,41,794,398,1098,389,0
1,42,794,398,2764,2109,0
1,43,794,398,2145,997,0
1,44,794,398,1987,2391,0
1,45,794,398,2865,602,0
1,46,794,398,2518,1955,0
1,47,794,398,2180,2078,0
1,48,794,398,1771,846,0
1,49,794,398,0,2700,0
1,50,794,398,409,559,0
1,51,794,398,1617,1622,0
1,52,794,398,870,2214,0
1,53,794,398,2047,1290,0
1,54,794,398,1743,2857,0
