from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,1713,2253,1420,2462,0
0,2,1713,2253,47,1221,0
0,3,1713,2253,2989,1568,0
0,4,1713,2253,420,2130,0
0,5,1713,2253,1577,668,0
0,6,1713,2253,2924,919,0
0,7,1713,2253,1224,1868,0
0,8,1713,2253,206,2915,0
0,9,1713,2253,771,2800,0
0,10,1713,2253,610,2850,0
0,11,1713,2253,2516,775,0
0,12,1713,2253,1878,2621,0
0,13,1713,2253,1545,913,0
0,14,1713,2253,364,2365,0
0,15,1713,2253,2386,2923,0
0,16,1713,2253,2963,626,0
0,17,1713,2253,11,2313,0
0,18,1713,2253,650,922,0
0,19,1713,2253,2107,580,0
0,20,1713,2253,1881,1979,0
0,21,1713,2253,2549,2417,0
0,22,1713,2253,917,2037,0
0,23,1713,2253,1444,2766,0
0,24,1713,2253,877,2030,0
0,25,1713,2253,1121,2317,0
0,26,1713,2253,899,815,0
0,27,1713,2253,567,1604,0
0,28,1713,2253,617,1336,0
0,29,1713,2253,289,2477,0
0,30,1713,2253,1396,1387,0
0,31,1713,2253,434,1206,0
0,32,1713,2253,1989,119,0
0,33,1713,2253,1373,773,0
0,34,1713,2253,1308,1873,0
0,35,1713,2253,1434,882,0
0,36,1713,2253,1391,2651,0
0,37,1713,2253,2011,2534,0
0,38,1713,2253,1172,579,0
0,39,1713,2253,727,750,0
0,40,1713,2253,2536,1552,0
0,41,1713,2253,2042,617,0
0,42,1713,2253,1135,1907,0
0,43,1713,2253,815,3,0
0,44,1713,2253,281,2237,0
0,45,1713,2253,404,583,0
0,46,1713,2253,1775,49,0
0,47,1713,2253,1973,636,0
0,48,1713,2253,2859,1965,0
0,49,1713,2253,2777,1812,0
0,50,1713,2253,2752,578,0
0,51,1713,2253,1294,2275,0
0,52,1713,2253,648,956,0
0,53,1713,2253,1814,2404,0
0,54,1713,2253,2241,1495,0
0,55,1713,2253,2062,1484,0
0,56,1713,2253,427,1148,0
0,57,1713,2253,1483,368,0
0,58,1713,2253,1288,2305,0
0,59,1713,2253,901,382,0
0,60,1713,2253,1458,2143,1
0,61,1713,2253,1791,2036,0
0,62,1713,2253,437,123,0
0,63,1713,2253,818,2802,0
0,64,1713,2253,2568,2001,0
0,65,1713,2253,2729,1918,0
0,66,1713,2253,2902,2738,0
0,67,1713,2253,664,878,0
0,68,1713,2253,423,702,0
0,69,1713,2253,156,2293,0
0,70,1713,2253,2104,1774,0
0,71,1713,2253,2764,2006,0
0,72,1713,2253,1301,1207,0
0,73,1713,2253,606,2274,0
0,74,1713,2253,2260,981,0
0,75,1713,2253,2955,1419,0
0,76,1713,2253,1815,2349,0
0,77,1713,2253,1179,384,0
0,78,1713,2253,1545,1882,0
0,79,1713,2253,2814,1309,0
0,80,1713,2253,1546,1402,0
0,81,1713,2253,2424,1675,0
0,82,1713,2253,788,256,0
0,83,1713,2253,539,555,0
0,84,1713,2253,2865,2734,0
0,85,1713,2253,340,1295,0
0,86,1713,2253,753,1564,0
0,87,1713,2253,578,954,0
0,88,1713,2253,182,243,0
0,89,1713,2253,1328,2930,0
0,90,1713,2253,605,556,0
0,91,1713,2253,2704,2044,0
0,92,1713,2253,87,1985,0
0,93,1713,2253,879,247,0
0,94,1713,2253,713,2380,0
0,95,1713,2253,569,1057,0
0,96,1713,2253,657,2519,0
0,97,1713,2253,1234,1867,0
0,98,1713,2253,2724,521,0
0,99,1713,2253,1862,1523,0
0,100,1713,2253,2291,1364,0
0,101,1713,2253,2160,758,0
0,102,1713,2253,2724,2349,0
0,103,1713,2253,2703,2036,0
0,104,1713,2253,1184,2229,0
0,105,1713,2253,878,1865,0
0,106,1713,2253,721,2425,0
0,107,1713,2253,637,1213,0
0,108,1713,2253,2806,316,0
0,109,1713,2253,1716,1430,0
0,110,1713,2253,2546,169,0
0,111,1713,2253,1366,2468,0
0,112,1713,2253,759,2392,0
0,113,1713,2253,2309,1089,0
0,114,1713,2253,2651,1995,0
0,115,1713,2253,2462,1678,0
0,116,1713,2253,199,1311,0
0,117,1713,2253,1734,2266,0
0,118,1713,2253,687,1462,0
0,119,1713,2253,2003,1812,0
0,120,1713,2253,1055,500,0
0,121,1713,2253,2390,355,0
0,122,1713,2253,1661,2538,0
0,123,1713,2253,1955,1252,0
0,124,1713,2253,2743,430,0
0,125,1713,2253,2769,2800,0
