from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,2508,767,673,2918,0
0,2,2508,767,888,529,0
0,3,2508,767,2418,2565,0
0,4,2508,767,424,15,0
0,5,2508,767,2588,2732,0
0,6,2508,767,1240,2341,0
0,7,2508,767,426,1112,0
0,8,2508,767,552,707,0
0,9,2508,767,724,928,0
0,10,2508,767,2920,859,0
0,11,2508,767,1835,1713,0
0,12,2508,767,2467,951,0
0,13,2508,767,295,270,0
0,14,2508,767,1535,244,0
0,15,2508,767,2861,604,0
0,16,2508,767,859,2784,0
0,17,2508,767,834,385,0
0,18,2508,767,10,1368,0
0,19,2508,767,887,1562,0
0,20,2508,767,2016,2035,0
0,21,2508,767,1504,1933,0
0,22,2508,767,54,1776,0
0,23,2508,767,1513,589,0
0,24,2508,767,2900,1195,0
0,25,2508,767,1438,1335,0
0,26,2508,767,2497,2575,0
0,27,2508,767,2327,1455,0
0,28,2508,767,401,2921,0
0,29,2508,767,2762,2716,0
0,30,2508,767,1868,1873,0
0,31,2508,767,1242,2979,0
0,32,2508,767,291,1844,0
0,33,2508,767,1054,1149,0
0,34,2508,767,1932,2428,0
0,35,2508,767,2078,1409,0
0,36,2508,767,2771,2840,0
0,37,2508,767,556,673,0
0,38,2508,767,2157,2842,0
0,39,2508,767,1923,1326,0
0,40,2508,767,2178,1996,0
0,41,2508,767,1993,1520,0
0,42,2508,767,622,589,0
0,43,2508,767,121,1099,0
0,44,2508,767,412,965,0
0,45,2508,767,497,1843,0
0,46,2508,767,630,937,0
0,47,2508,767,1155,2558,0
0,48,2508,767,1213,1645,0
0,49,2508,767,1687,350,0
0,50,2508,767,710,880,0
0,51,2508,767,1688,2240,0
0,52,2508,767,741,2439,0
0,53,2508,767,187,2472,0
0,54,2508,767,216,2169,0
0,55,2508,767,2423,174,0
0,56,2508,767,2728,949,1
0,57,2508,767,2636,2378,0
0,58,2508,767,1949,1557,0
0,59,2508,767,1051,2997,0
0,60,2508,767,2622,2785,0
0,61,2508,767,315,435,0
0,62,2508,767,541,2897,0
0,63,2508,767,2786,1098,0
0,64,2508,767,2782,2864,0
0,65,2508,767,1410,996,0
0,66,2508,767,461,2664,0
0,67,2508,767,211,1370,0
1,0,673,2918,2508,767,0
1,2,673,2918,888,529,0
1,3,673,2918,2418,2565,0
1,4,673,2918,424,15,0
1,5,673,2918,2588,2732,0
1,6,673,2918,1240,2341,0
1,7,673,2918,426,1112,0
1,8,673,2918,552,707,0
1,9,673,2918,724,928,0
1,10,673,2918,2920,859,0
1,11,673,2918,1835,1713,0
1,12,673,2918,2467,951,0
1,13,673,2918,295,270,0
1,14,673,2918,1535,244,0
1,15,673,2918,2861,604,0
1,16,673,2918,859,2784,1
1,17,673,2918,834,385,0
1,18,673,2918,10,1368,0
1,19,673,2918,887,1562,0
1,20,673,2918,2016,2035,0
1,21,673,2918,1504,1933,0
1,22,673,2918,54,1776,0
1,23,673,2918,1513,589,0
1,24,673,2918,2900,1195,0
1,25,673,2918,1438,1335,0
1,26,673,2918,2497,2575,0
1,27,673,2918,2327,1455,0
1,28,673,2918,401,2921,0
1,29,673,2918,2762,2716,0
1,30,673,2918,1868,1873,0
1,31,673,2918,1242,2979,0
1,32,673,2918,291,1844,0
1,33,673,2918,1054,1149,0
1,34,673,2918,1932,2428,0
1,35,673,2918,2078,1409,0
1,36,673,2918,2771,2840,0
1,37,673,2918,556,673,0
