from_node,to_node,from_x,from_y,to_x,to_y,is_in_tour
0,1,2063,774,2623,2255,0
0,2,2063,774,261,480,0
0,3,2063,774,1043,170,0
0,4,2063,774,2434,500,0
0,5,2063,774,2445,2394,0
0,6,2063,774,1465,37,0
0,7,2063,774,1784,1627,0
0,8,2063,774,884,648,0
0,9,2063,774,2494,366,0
0,10,2063,774,2941,2644,0
0,11,2063,774,1087,661,0
0,12,2063,774,2642,1277,0
0,13,2063,774,21,2108,0
0,14,2063,774,1399,411,0
0,15,2063,774,1750,1007,0
0,16,2063,774,1373,112,0
0,17,2063,774,2714,706,0
0,18,2063,774,1164,1442,0
0,19,2063,774,860,1936,0
0,20,2063,774,2558,446,0
0,21,2063,774,438,687,0
0,22,2063,774,1693,488,0
0,23,2063,774,2465,633,0
0,24,2063,774,668,1684,0
0,25,2063,774,1481,1450,0
0,26,2063,774,274,496,0
0,27,2063,774,2615,2993,0
0,28,2063,774,568,45,0
0,29,2063,774,37,1318,0
0,30,2063,774,1660,1106,0
0,31,2063,774,1257,1420,0
0,32,2063,774,2794,2909,0
0,33,2063,774,417,1245,0
0,34,2063,774,2659,1596,0
0,35,2063,774,1365,9,0
0,36,2063,774,157,1433,0
0,37,2063,774,988,1608,0
0,38,2063,774,1157,906,0
0,39,2063,774,628,967,0
0,40,2063,774,2680,1948,0
0,41,2063,774,1244,285,0
0,42,2063,774,225,2919,0
0,43,2063,774,77,43,0
0,44,2063,774,1470,1392,0
0,45,2063,774,461,2885,0
0,46,2063,774,2618,965,0
0,47,2063,774,1891,478,0
0,48,2063,774,1335,1164,0
0,49,2063,774,1544,2502,0
0,50,2063,774,336,597,0
0,51,2063,774,1415,1265,0
0,52,2063,774,2348,2362,0
0,53,2063,774,687,279,0
0,54,2063,774,842,299,0
0,55,2063,774,260,2260,0
0,56,2063,774,1391,1165,0
0,57,2063,774,1597,2098,0
0,58,2063,774,1822,1907,0
0,59,2063,774,538,2077,0
0,60,2063,774,531,61,0
0,61,2063,774,1352,1559,0
0,62,2063,774,972,2075,0
0,63,2063,774,480,1648,0
0,64,2063,774,292,955,0
0,65,2063,774,1857,2889,0
0,66,2063,774,1551,2292,0
0,67,2063,774,158,2571,0
0,68,2063,774,1145,365,0
0,69,2063,774,1054,2252,0
0,70,2063,774,80,2075,0
0,71,2063,774,2658,2704,0
0,72,2063,774,1837,2603,0
0,73,2063,774,2136,763,1
0,74,2063,774,1735,2030,0
0,75,2063,774,1549,1366,0
0,76,2063,774,1822,2769,0
0,77,2063,774,2620,2693,0
0,78,2063,774,904,1031,0
0,79,2063,774,932,552,0
0,80,2063,774,2307,2665,0
0,81,2063,774,1813,446,0
0,82,2063,774,1910,2353,0
0,83,2063,774,2045,1984,0
0,84,2063,774,25,446,0
0,85,2063,774,896,147,0
0,86,2063,774,685,1233,0
0,87,2063,774,1585,1868,0
0,88,2063,774,2419,2182,0
0,89,2063,774,2398,2453,0
0,90,2063,774,1745,495,0
0,91,2063,774,47,1054,0
0,92,2063,774,263,91,0
0,93,2063,774,1078,219,0
0,94,2063,774,2037,550,0
0,95,2063,774,2881,115,0
0,96,2063,774,1590,2404,0
0,97,2063,774,2972,1943,0
0,98,2063,774,165,148,0
0,99,2063,774,880,268,0
0,100,2063,774,279,2298,0
0,101,2063,774,588,2884,0
0,102,2063,774,597,994,0
0,103,2063,774,2406,207,0
0,104,2063,774,1409,1721,0
0,105,2063,774,2595,618,0
0,106,2063,774,2930,576,0
0,107,2063,774,2308,1211,0
0,108,2063,774,1952,1906,0
0,109,2063,774,358,1621,0
0,110,2063,774,2859,2598,0
0,111,2063,774,2878,1424,0
0,112,2063,774,448,2178,0
0,113,2063,774,2474,771,0
0,114,2063,774,472,1342,0
0,115,2063,774,1503,1017,0
0,116,2063,774,2235,1594,0
0,117,2063,774,889,201,0
0,118,2063,774,2503,2469,0
0,119,2063,774,1584,2985,0
0,120,2063,774,571,2251,0
0,121,2063,774,718,346,0
0,122,2063,774,2599,1474,0
0,123,2063,774,709,1442,0
0,124,2063,774,1508,1485,0
0,125,2063,774,948,948,0
0,126,2063,774,2786,1511,0
0,127,2063,774,2052,949,0
1,0,2623,2255,2063,774,0
1,2,2623,2255,261,480,0
1,3,2623,2255,1043,170,0
1,4,2623,2255,2434,500,0
1,5,2623,2255,2445,2394,0
1,6,2623,2255,1465,37,0
1,7,2623,2255,1784,1627,0
1,8,2623,2255,884,648,0
1,9,2623,2255,2494,366,0
1,10,2623,2255,2941,2644,0
1,11,2623,2255,1087,661,0
1,12,2623,2255,2642,1277,0
1,13,2623,2255,21,2108,0
1,14,2623,2255,1399,411,0
1,15,2623,2255,1750,1007,0
1,16,2623,2255,1373,112,0
1,17,2623,2255,2714,706,0
1,18,2623,2255,1164,1442,0
1,19,2623,2255,860,1936,0
1,20,2623,2255,2558,446,0
1,21,2623,2255,438,687,0
1,22,2623,2255,1693,488,0
1,23,2623,2255,2465,633,0
1,24,2623,2255,668,1684,0
1,25,2623,2255,1481,1450,0
1,26,2623,2255,274,496,0
1,27,2623,2255,2615,2993,0
1,28,2623,2255,568,45,0
1,29,2623,2255,37,1318,0
1,30,2623,2255,1660,1106,0
1,31,2623,2255,1257,1420,0
1,32,2623,2255,2794,2909,0
1,33,2623,2255,417,1245,0
1,34,2623,2255,2659,1596,0
1,35,2623,2255,1365,9,0
1,36,2623,2255,157,1433,0
1,37,2623,2255,988,1608,0
1,38,2623,2255,1157,906,0
1,39,2623,2255,628,967,0
1,40,2623,2255,2680,1948,0
1,41,2623,2255,1244,285,0
1,42,2623,2255,225,2919,0
1,43,2623,2255,77,43,0
1,44,2623,2255,1470,1392,0
1,45,2623,2255,461,2885,0
1,46,2623,2255,2618,965,0
1,47,2623,2255,1891,478,0
1,48,2623,2255,1335,1164,0
1,49,2623,2255,1544,2502,0
1,50,2623,2255,336,597,0
1,51,2623,2255,1415,1265,0
1,52,2623,2255,2348,2362,0
1,53,2623,2255,687,279,0
1,54,2623,2255,842,299,0
1,55,2623,2255,260,2260,0
1,56,2623,2255,1391,1165,0
1,57,2623,2255,1597,2098,0
1,58,2623,2255,1822,1907,0
1,59,2623,2255,538,2077,0
1,60,2623,2255,531,61,0
1,61,2623,2255,1352,1559,0
1,62,2623,2255,972,2075,0
1,63,2623,2255,480,1648,0
1,64,2623,2255,292,955,0
1,65,2623,2255,1857,2889,0
1,66,2623,2255,1551,2292,0
1,67,2623,2255,158,2571,0
1,68,2623,2255,1145,365,0
1,69,2623,2255,1054,2252,0
1,70,2623,2255,80,2075,0
1,71,2623,2255,2658,2704,0
1,72,2623,2255,1837,2603,0
1,73,2623,2255,2136,763,0
1,74,2623,2255,1735,2030,0
1,75,2623,2255,1549,1366,0
1,76,2623,2255,1822,2769,0
1,77,2623,2255,2620,2693,0
1,78,2623,2255,904,1031,0
1,79,2623,2255,932,552,0
1,80,2623,2255,2307,2665,0
1,81,2623,2255,1813,446,0
1,82,2623,2255,1910,2353,0
1,83,2623,2255,2045,1984,0
1,84,2623,2255,25,446,0
1,85,2623,2255,896,147,0
1,86,2623,2255,685,1233,0
1,87,2623,2255,1585,1868,0
1,88,2623,2255,2419,2182,1
1,89,2623,2255,2398,2453,0
1,90,2623,2255,1745,495,0
1,91,2623,2255,47,1054,0
1,92,2623,2255,263,91,0
1,93,2623,2255,1078,219,0
1,94,2623,2255,2037,550,0
1,95,2623,2255,2881,115,0
1,96,2623,2255,1590,2404,0
1,97,2623,2255,2972,1943,0
1,98,2623,2255,165,148,0
1,99,2623,2255,880,268,0
1,100,2623,2255,279,2298,0
1,101,2623,2255,588,2884,0
1,102,2623,2255,597,994,0
1,103,2623,2255,2406,207,0
1,104,2623,2255,1409,1721,0
1,105,2623,2255,2595,618,0
1,106,2623,2255,2930,576,0
1,107,2623,2255,2308,1211,0
1,108,2623,2255,1952,1906,0
1,109,2623,2255,358,1621,0
1,110,2623,2255,2859,2598,0
1,111,2623,2255,2878,1424,0
1,112,2623,2255,448,2178,0
1,113,2623,2255,2474,771,0
1,114,2623,2255,472,1342,0
1,115,2623,2255,1503,1017,0
1,116,2623,2255,2235,1594,0
1,117,2623,2255,889,201,0
1,118,2623,2255,2503,2469,0
1,119,2623,2255,1584,2985,0
1,120,2623,2255,571,2251,0
1,121,2623,2255,718,346,0
1,122,2623,2255,2599,1474,0
